,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
201,5,1,4,22.0,59.0,78.0,58.0,78.0,61.0,65.0,75.0,89.0,36.0,73.0,62.0,,,1300.1819999999834,0,0,0,,,,,8,5,202,2,2,2,2
202,5,1,2,82.0,60.0,74.0,84.0,83.0,74.0,58.0,40.0,85.0,83.0,35.0,53.0,,,383.38700000010454,1,0,0,,,,,8,5,203,3,2,2,2
203,5,1,2,75.0,24.0,70.0,53.0,78.0,80.0,34.0,44.0,58.0,64.0,45.0,65.0,,,550.0770000000718,1,0,0,,,,,8,5,204,4,2,2,2
204,5,1,1,40.0,80.0,50.0,80.0,34.0,81.0,43.0,50.0,67.0,71.0,51.0,66.0,,,433.39400000011085,1,0,0,,,,,8,5,205,5,2,2,1
205,5,1,4,80.0,67.0,84.0,38.0,72.0,52.0,41.0,60.0,60.0,71.0,55.0,80.0,,,483.4009999999078,1,0,0,,,,,8,5,206,6,2,2,2
206,5,1,2,63.0,75.0,88.0,54.0,43.0,85.0,86.0,75.0,68.0,15.0,39.0,68.0,,,416.7250000001163,0,0,0,,,,,8,5,207,7,2,2,2
207,5,1,2,54.0,43.0,75.0,41.0,28.0,48.0,84.0,29.0,72.0,39.0,84.0,61.0,,,450.11970000010916,1,0,0,,,,,8,5,208,8,2,2,2
208,5,1,1,76.0,83.0,80.0,64.0,36.0,74.0,58.0,73.0,44.0,79.0,45.0,57.0,,,383.3870000001276,1,0,0,,,,,8,5,209,9,2,2,1
209,5,1,3,75.0,59.0,80.0,77.0,60.0,36.0,42.0,49.0,31.0,29.0,52.0,47.0,,,450.06300000010543,0,0,0,,,,,8,5,210,10,2,2,1
210,5,1,3,31.0,52.0,86.0,57.0,70.0,56.0,19.0,71.0,89.0,26.0,77.0,85.0,,,433.3939999999712,0,0,0,,,,,8,5,211,11,2,2,1
211,5,1,3,85.0,84.0,66.0,87.0,73.0,39.0,67.0,46.0,73.0,83.0,81.0,47.0,,,283.372999999905,0,0,0,,,,,8,5,212,12,2,2,1
212,5,1,4,81.0,81.0,33.0,52.0,57.0,68.0,71.0,90.0,38.0,83.0,69.0,40.0,,,383.3869999999414,0,0,0,,,,,8,5,213,13,2,2,2
213,5,1,4,84.0,29.0,72.0,39.0,84.0,61.0,54.0,43.0,75.0,41.0,28.0,48.0,,,1016.8090000001016,1,0,0,,,,,8,5,214,14,2,2,2
214,5,1,4,62.0,75.0,41.0,66.0,57.0,42.0,88.0,37.0,60.0,89.0,70.0,60.0,,,550.0770000000716,1,0,0,,,,,8,5,215,15,2,2,2
215,5,1,3,15.0,71.0,32.0,76.0,53.0,78.0,75.0,68.0,56.0,76.0,77.0,38.0,,,333.37999999991155,0,0,0,,,,,8,5,216,16,2,2,1
216,5,1,2,77.0,53.0,88.0,77.0,19.0,90.0,67.0,90.0,51.0,75.0,42.0,41.0,,,566.7459999998099,0,0,0,,,,,8,5,217,17,2,2,2
217,5,1,2,63.0,49.0,89.0,59.0,71.0,39.0,46.0,87.0,58.0,90.0,23.0,55.0,,,450.06299999984907,1,0,0,,,,,8,5,218,18,2,2,2
218,5,1,2,29.0,88.0,72.0,54.0,46.0,84.0,64.0,83.0,82.0,63.0,37.0,53.0,,,466.7319999999601,0,0,0,,,,,8,5,219,19,2,2,2
219,5,1,3,86.0,48.0,67.0,29.0,43.0,63.0,36.0,79.0,63.0,69.0,41.0,79.0,,,383.38699999987153,1,0,0,,,,,8,5,220,20,2,2,1
220,5,1,2,61.0,82.0,80.0,63.0,76.0,75.0,90.0,67.0,48.0,72.0,64.0,66.0,,,1166.8300000001213,0,0,0,,,,,8,5,221,21,2,2,2
221,5,1,1,52.0,86.0,31.0,76.0,63.0,36.0,86.0,46.0,74.0,84.0,82.0,46.0,,,316.71100000014985,0,0,0,,,,,8,5,222,22,2,2,1
222,5,1,2,55.0,90.0,60.0,59.0,43.0,90.0,32.0,42.0,34.0,73.0,52.0,36.0,,,333.3800000000979,0,0,0,,,,,8,5,223,23,2,2,2
223,5,1,4,90.0,67.0,48.0,72.0,64.0,66.0,61.0,82.0,80.0,63.0,76.0,75.0,,,250.03500000005587,0,0,0,,,,,8,5,224,24,2,2,2
224,5,1,3,12.0,55.0,82.0,42.0,41.0,68.0,85.0,80.0,54.0,64.0,86.0,79.0,,,383.3870000001276,0,0,0,,,,,8,5,225,25,2,2,1
225,5,1,4,46.0,87.0,58.0,90.0,23.0,55.0,63.0,49.0,89.0,59.0,71.0,39.0,,,733.4359999997541,0,0,0,,,,,8,5,226,26,2,2,2
226,5,1,4,64.0,83.0,82.0,63.0,37.0,53.0,29.0,88.0,72.0,54.0,46.0,84.0,,,400.0559999998892,0,0,0,,,,,8,5,227,27,2,2,2
227,5,1,4,32.0,42.0,34.0,73.0,52.0,36.0,55.0,90.0,60.0,59.0,43.0,90.0,,,383.386999999918,0,0,0,,,,,8,5,228,28,2,2,2
228,5,1,1,65.0,85.0,51.0,78.0,51.0,31.0,88.0,82.0,30.0,38.0,51.0,81.0,,,550.0769999999553,1,0,0,,,,,8,5,229,29,2,2,1
229,5,1,4,58.0,40.0,85.0,83.0,35.0,53.0,82.0,60.0,74.0,84.0,83.0,74.0,,,650.0910000000381,1,0,0,,,,,8,5,230,30,2,2,2
230,5,1,4,20.0,67.0,62.0,28.0,23.0,73.0,46.0,90.0,81.0,46.0,65.0,40.0,,,333.37999999988824,0,0,0,,,,,8,5,231,31,2,2,2
231,5,1,3,75.0,75.0,78.0,58.0,25.0,71.0,82.0,65.0,52.0,43.0,76.0,29.0,,,1317.0897000000114,0,0,0,,,,,8,5,232,32,2,2,1
232,5,1,1,29.0,82.0,86.0,81.0,71.0,76.0,72.0,30.0,74.0,76.0,51.0,36.0,,,400.0560000000289,1,0,0,,,,,8,5,233,33,2,2,1
233,5,1,1,72.0,69.0,59.0,30.0,64.0,42.0,74.0,79.0,67.0,31.0,66.0,32.0,,,283.37300000016114,0,0,0,,,,,8,5,234,34,2,2,1
234,5,1,1,40.0,50.0,69.0,68.0,81.0,67.0,64.0,71.0,77.0,63.0,38.0,59.0,,,750.1050000000049,0,0,0,,,,,8,5,235,35,2,2,1
235,5,1,3,74.0,79.0,67.0,31.0,66.0,32.0,72.0,69.0,59.0,30.0,64.0,42.0,,,283.37300000013784,0,0,0,,,,,8,5,236,36,2,2,1
236,5,1,4,34.0,44.0,58.0,64.0,45.0,65.0,75.0,24.0,70.0,53.0,78.0,80.0,,,400.1022000001046,1,0,0,,,,,8,5,237,37,2,2,2
237,5,1,4,86.0,75.0,68.0,15.0,39.0,68.0,63.0,75.0,88.0,54.0,43.0,85.0,,,783.4430000000402,1,0,0,,,,,8,5,238,38,2,2,2
238,5,1,3,40.0,58.0,58.0,39.0,18.0,87.0,52.0,58.0,31.0,66.0,56.0,70.0,,,550.0770000000721,1,0,0,,,,,8,5,239,39,2,2,1
239,5,1,2,62.0,69.0,31.0,48.0,70.0,57.0,90.0,83.0,90.0,66.0,90.0,64.0,,,550.0770000000718,1,0,0,,,,,8,5,240,40,2,2,2
240,5,1,2,71.0,90.0,38.0,83.0,69.0,40.0,81.0,81.0,33.0,52.0,57.0,68.0,,,366.7180000001332,0,0,0,,,,,8,5,241,41,2,2,2
241,5,1,3,42.0,69.0,72.0,45.0,74.0,84.0,28.0,86.0,89.0,46.0,90.0,52.0,,,300.04199999989936,0,0,0,,,,,8,5,242,42,2,2,1
242,5,1,1,75.0,68.0,56.0,76.0,77.0,38.0,15.0,71.0,32.0,76.0,53.0,78.0,,,550.0770000000716,1,0,0,,,,,8,5,243,43,2,2,1
243,5,1,3,76.0,62.0,77.0,64.0,88.0,88.0,62.0,90.0,76.0,86.0,88.0,87.0,,,817.0317999998572,1,0,0,,,,,8,5,244,44,2,2,1
244,5,1,3,64.0,71.0,77.0,63.0,38.0,59.0,40.0,50.0,69.0,68.0,81.0,67.0,,,350.04900000002226,0,0,0,,,,,8,5,245,45,2,2,1
245,5,1,3,84.0,55.0,84.0,52.0,28.0,74.0,65.0,85.0,71.0,32.0,36.0,79.0,,,483.4009999997448,1,0,0,,,,,8,5,246,46,2,2,1
246,5,1,2,60.0,56.0,61.0,72.0,42.0,79.0,80.0,61.0,39.0,51.0,16.0,44.0,,,533.4080000003332,0,0,0,,,,,8,5,247,47,2,2,2
247,5,1,1,36.0,79.0,63.0,69.0,41.0,79.0,86.0,48.0,67.0,29.0,43.0,63.0,,,1133.4920000000855,1,0,0,,,,,8,5,248,48,2,2,1
248,5,1,4,84.0,74.0,56.0,62.0,19.0,62.0,86.0,79.0,90.0,60.0,51.0,29.0,,,516.7389999997804,1,0,0,,,,,8,5,249,49,2,2,2
249,5,1,3,72.0,78.0,52.0,79.0,47.0,26.0,67.0,83.0,80.0,34.0,34.0,69.0,,,483.4009999997914,1,0,0,,,,,8,5,250,50,2,2,1
250,1,1,0,87.0,33.0,89.0,23.0,84.0,89.0,56.0,61.0,71.0,73.0,88.0,60.0,405.0,409.0,616.7529999998865,1,1,1,,,,,8,6,251,1,1,1,0
251,1,1,0,62.0,76.0,83.0,87.0,89.0,79.0,85.0,62.0,72.0,74.0,45.0,25.0,476.0,363.0,466.73199999984354,0,1,1,,,,,8,6,252,2,1,1,0
252,1,1,0,61.0,80.0,86.0,76.0,41.0,89.0,84.0,44.0,46.0,67.0,54.0,40.0,433.0,335.0,450.0630000004544,0,1,1,,,,,8,6,253,3,1,1,0
253,1,1,0,20.0,60.0,60.0,24.0,80.0,58.0,78.0,55.0,69.0,79.0,83.0,64.0,302.0,428.0,466.73199999975054,1,1,1,,,,,8,6,254,4,1,1,0
254,1,1,0,44.0,22.0,46.0,90.0,75.0,30.0,72.0,79.0,72.0,75.0,32.0,60.0,307.0,390.0,650.0910000002476,0,0,0,,,,,8,6,255,5,1,1,0
255,1,1,0,70.0,28.0,72.0,68.0,89.0,71.0,86.0,86.0,26.0,65.0,72.0,57.0,398.0,392.0,833.4500000002326,1,0,0,,,,,8,6,256,6,1,1,0
256,1,1,0,37.0,39.0,68.0,79.0,82.0,52.0,80.0,88.0,72.0,72.0,75.0,76.0,357.0,463.0,416.72499999981375,1,1,1,,,,,8,6,257,7,1,1,0
257,1,1,0,75.0,48.0,77.0,84.0,88.0,87.0,79.0,71.0,66.0,74.0,66.0,50.0,459.0,406.0,566.7460000003689,0,1,1,,,,,8,6,258,8,1,1,0
258,1,1,0,70.0,75.0,31.0,45.0,22.0,72.0,78.0,54.0,74.0,39.0,60.0,44.0,315.0,349.0,566.7459999997634,1,1,1,,,,,8,6,259,9,1,1,0
259,1,1,0,55.0,83.0,86.0,45.0,86.0,88.0,45.0,28.0,30.0,87.0,73.0,90.0,443.0,353.0,1000.1400000003173,0,1,1,,,,,8,6,260,10,1,1,0
260,1,1,0,24.0,52.0,74.0,59.0,71.0,80.0,88.0,88.0,86.0,85.0,64.0,66.0,360.0,477.0,433.3940000000409,1,1,1,,,,,8,6,261,11,1,1,0
261,1,1,0,67.0,29.0,55.0,85.0,69.0,28.0,72.0,86.0,86.0,19.0,81.0,88.0,333.0,432.0,650.0910000001084,1,1,1,,,,,8,6,262,12,1,1,0
262,1,1,0,77.0,47.0,65.0,74.0,29.0,21.0,65.0,67.0,64.0,86.0,36.0,76.0,313.0,394.0,400.05599999995906,1,1,1,,,,,8,6,263,13,1,1,0
263,1,1,0,66.0,67.0,40.0,20.0,88.0,70.0,85.0,61.0,64.0,78.0,67.0,44.0,351.0,399.0,633.6782999997026,1,1,1,,,,,8,6,264,14,1,1,0
264,1,1,0,47.0,81.0,42.0,88.0,62.0,39.0,87.0,72.0,75.0,52.0,75.0,57.0,359.0,418.0,533.4079999998212,1,1,1,,,,,8,6,265,15,1,1,0
265,1,1,0,69.0,76.0,45.0,80.0,72.0,85.0,72.0,38.0,35.0,15.0,79.0,24.0,427.0,263.0,616.7529999999331,1,0,0,,,,,8,6,266,16,1,1,0
266,1,1,0,62.0,52.0,79.0,64.0,65.0,62.0,48.0,70.0,72.0,59.0,58.0,50.0,384.0,357.0,500.06999999983236,0,1,1,,,,,8,6,267,17,1,1,0
267,1,1,0,87.0,72.0,75.0,52.0,75.0,57.0,47.0,81.0,42.0,88.0,62.0,39.0,418.0,359.0,816.7810000003781,1,0,0,,,,,8,6,268,18,1,1,0
268,1,1,0,78.0,54.0,74.0,39.0,60.0,44.0,70.0,75.0,31.0,45.0,22.0,72.0,349.0,315.0,483.4009999997914,0,1,1,,,,,8,6,269,19,1,1,0
269,1,1,0,86.0,86.0,26.0,65.0,72.0,57.0,70.0,28.0,72.0,68.0,89.0,71.0,392.0,398.0,400.0559999998194,1,1,1,,,,,8,6,270,20,1,1,0
270,1,1,0,37.0,62.0,81.0,77.0,34.0,27.0,49.0,45.0,45.0,85.0,53.0,46.0,318.0,323.0,433.393999999715,1,1,1,,,,,8,6,271,21,1,1,0
271,1,1,0,71.0,35.0,77.0,54.0,23.0,26.0,55.0,83.0,63.0,54.0,20.0,74.0,286.0,349.0,383.38699999963865,1,1,1,,,,,8,6,272,22,1,1,0
272,1,1,0,71.0,67.0,82.0,56.0,62.0,49.0,52.0,85.0,67.0,77.0,47.0,65.0,387.0,393.0,466.7320000001228,1,1,1,,,,,8,6,273,23,1,1,0
273,1,1,0,55.0,83.0,63.0,54.0,20.0,74.0,71.0,35.0,77.0,54.0,23.0,26.0,349.0,286.0,416.725,0,1,1,,,,,8,6,274,24,1,1,0
274,1,1,0,72.0,79.0,72.0,75.0,32.0,60.0,44.0,22.0,46.0,90.0,75.0,30.0,390.0,307.0,416.72500000004663,0,1,1,,,,,8,6,275,25,1,1,0
275,1,1,0,76.0,75.0,78.0,31.0,76.0,79.0,45.0,72.0,44.0,81.0,42.0,59.0,415.0,343.0,400.05600000056427,0,1,1,,,,,8,6,276,26,1,1,0
276,1,1,0,84.0,44.0,46.0,67.0,54.0,40.0,61.0,80.0,86.0,76.0,41.0,89.0,335.0,433.0,366.71799999987707,1,1,1,,,,,8,6,277,27,1,1,0
277,1,1,0,40.0,37.0,78.0,66.0,79.0,69.0,77.0,85.0,83.0,69.0,77.0,42.0,369.0,433.0,450.062999999756,1,1,1,,,,,8,6,278,28,1,1,0
278,1,1,0,50.0,76.0,60.0,33.0,42.0,65.0,76.0,65.0,50.0,68.0,62.0,79.0,326.0,400.0,350.04899999997576,1,1,1,,,,,8,6,279,29,1,1,0
279,1,1,0,88.0,88.0,86.0,85.0,64.0,66.0,24.0,52.0,74.0,59.0,71.0,80.0,477.0,360.0,450.0629999997561,0,1,1,,,,,8,6,280,30,1,1,0
280,1,1,0,72.0,83.0,89.0,74.0,41.0,58.0,27.0,57.0,37.0,58.0,32.0,88.0,417.0,299.0,516.7390000001527,1,0,0,,,,,8,6,281,31,1,1,0
281,1,1,0,59.0,71.0,46.0,52.0,79.0,83.0,74.0,77.0,78.0,49.0,87.0,64.0,390.0,429.0,450.0629999998957,1,1,1,,,,,8,6,282,32,1,1,0
282,1,1,0,45.0,28.0,30.0,87.0,73.0,90.0,55.0,83.0,86.0,45.0,86.0,88.0,353.0,443.0,866.7880000002684,1,1,1,,,,,8,6,283,33,1,1,0
283,1,1,0,45.0,72.0,44.0,81.0,42.0,59.0,76.0,75.0,78.0,31.0,76.0,79.0,343.0,415.0,800.1120000001041,0,0,0,,,,,8,6,284,34,1,1,0
284,1,1,0,47.0,84.0,46.0,75.0,18.0,76.0,71.0,88.0,87.0,78.0,48.0,73.0,346.0,445.0,416.72499999976714,1,1,1,,,,,8,6,285,35,1,1,0
285,1,1,0,86.0,80.0,67.0,68.0,52.0,65.0,73.0,88.0,83.0,48.0,81.0,47.0,418.0,420.0,666.7600000004286,1,1,1,,,,,8,6,286,36,1,1,0
286,1,1,0,85.0,62.0,72.0,74.0,45.0,25.0,62.0,76.0,83.0,87.0,89.0,79.0,363.0,476.0,550.0770000001881,1,1,1,,,,,8,6,287,37,1,1,0
287,1,1,0,71.0,84.0,62.0,64.0,70.0,89.0,87.0,85.0,85.0,84.0,64.0,48.0,440.0,453.0,700.3312000001315,1,1,1,,,,,8,6,288,38,1,1,0
288,1,1,0,76.0,21.0,70.0,65.0,87.0,55.0,28.0,89.0,79.0,67.0,30.0,31.0,374.0,324.0,433.393999999715,0,1,1,,,,,8,6,289,39,1,1,0
289,1,1,0,33.0,28.0,58.0,63.0,88.0,62.0,55.0,71.0,70.0,86.0,61.0,67.0,332.0,410.0,450.0629999998956,1,1,1,,,,,8,6,290,40,1,1,0
290,1,1,0,27.0,57.0,37.0,58.0,32.0,88.0,72.0,83.0,89.0,74.0,41.0,58.0,299.0,417.0,450.0630000000818,1,1,1,,,,,8,6,291,41,1,1,0
291,1,1,0,42.0,69.0,89.0,58.0,74.0,80.0,27.0,63.0,76.0,84.0,64.0,68.0,412.0,382.0,383.3869999998249,0,1,1,,,,,8,6,292,42,1,1,0
292,1,1,0,65.0,67.0,64.0,86.0,36.0,76.0,77.0,47.0,65.0,74.0,29.0,21.0,394.0,313.0,466.73199999975037,0,1,1,,,,,8,6,293,43,1,1,0
293,1,1,0,82.0,75.0,69.0,88.0,49.0,82.0,66.0,77.0,63.0,29.0,62.0,81.0,445.0,378.0,450.0629999998492,0,1,1,,,,,8,6,294,44,1,1,0
294,1,1,0,48.0,70.0,72.0,59.0,58.0,50.0,62.0,52.0,79.0,64.0,65.0,62.0,357.0,384.0,416.7249999999534,1,1,1,,,,,8,6,295,45,1,1,0
295,1,1,0,55.0,71.0,70.0,86.0,61.0,67.0,33.0,28.0,58.0,63.0,88.0,62.0,410.0,332.0,450.06299999994224,0,1,1,,,,,8,6,296,46,1,1,0
296,1,1,0,89.0,60.0,34.0,52.0,62.0,63.0,90.0,68.0,84.0,56.0,51.0,51.0,360.0,400.0,416.7249999999534,1,1,1,,,,,8,6,297,47,1,1,0
297,1,1,0,78.0,59.0,79.0,66.0,43.0,73.0,47.0,86.0,54.0,69.0,74.0,65.0,398.0,395.0,450.0630000005009,1,0,0,,,,,8,6,298,48,1,1,0
298,1,1,0,49.0,45.0,45.0,85.0,53.0,46.0,37.0,62.0,81.0,77.0,34.0,27.0,323.0,318.0,416.725,0,1,1,,,,,8,6,299,49,1,1,0
299,1,1,0,66.0,77.0,63.0,29.0,62.0,81.0,82.0,75.0,69.0,88.0,49.0,82.0,378.0,445.0,466.7319999997969,1,1,1,,,,,8,6,300,50,1,1,0
