,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
57,2,1,2,76.0,73.0,27.0,89.0,76.0,82.0,86.0,32.0,65.0,66.0,47.0,76.0,418.0,377.0,450.2380000000586,1,0,0,,,,,14,2,58,28,2,1,2
58,2,1,2,69.0,84.0,83.0,87.0,86.0,39.0,38.0,57.0,83.0,77.0,44.0,77.0,421.0,403.0,417.00679999996214,1,0,0,,,,,14,2,59,29,2,1,2
59,2,1,3,65.0,83.0,73.0,47.0,37.0,84.0,69.0,79.0,56.0,71.0,79.0,90.0,379.0,454.0,650.642899999954,1,1,1,,,,,14,2,60,30,2,1,1
60,1,1,0,52.0,39.0,43.0,82.0,57.0,78.0,49.0,61.0,55.0,39.0,31.0,43.0,351.0,278.0,667.4510999999708,0,1,1,,,,,14,3,61,1,1,1,0
61,1,1,0,21.0,38.0,88.0,74.0,59.0,30.0,78.0,79.0,39.0,72.0,73.0,84.0,310.0,425.0,600.4600000000443,0,0,0,,,,,14,3,62,2,1,1,0
62,1,1,0,53.0,56.0,47.0,57.0,47.0,89.0,65.0,79.0,62.0,27.0,25.0,43.0,349.0,301.0,550.4261000002152,0,1,1,,,,,14,3,63,3,1,1,0
63,1,1,0,83.0,74.0,65.0,63.0,59.0,47.0,15.0,68.0,61.0,32.0,89.0,87.0,391.0,352.0,300.15690000003667,1,0,0,,,,,14,3,64,4,1,1,0
64,1,1,0,59.0,87.0,55.0,77.0,52.0,47.0,78.0,50.0,35.0,53.0,37.0,40.0,377.0,293.0,450.2146999999997,1,0,0,,,,,14,3,65,5,1,1,0
65,1,1,0,59.0,61.0,55.0,71.0,46.0,51.0,72.0,77.0,68.0,76.0,70.0,37.0,343.0,400.0,467.04840000001707,1,1,1,,,,,14,3,66,6,1,1,0
66,1,1,0,88.0,60.0,62.0,55.0,43.0,56.0,66.0,63.0,74.0,77.0,56.0,70.0,364.0,406.0,400.3163000000174,1,1,1,,,,,14,3,67,7,1,1,0
67,1,1,0,77.0,86.0,26.0,70.0,87.0,78.0,77.0,84.0,44.0,59.0,80.0,84.0,424.0,428.0,617.1625999999003,1,1,1,,,,,14,3,68,8,1,1,0
68,1,1,0,47.0,55.0,87.0,55.0,86.0,64.0,73.0,83.0,42.0,56.0,23.0,85.0,394.0,362.0,700.5328999998865,1,0,0,,,,,14,3,69,9,1,1,0
69,1,1,0,26.0,78.0,64.0,58.0,52.0,58.0,70.0,85.0,80.0,72.0,43.0,82.0,336.0,432.0,550.3737999999197,1,1,1,,,,,14,3,70,10,1,1,0
70,1,1,0,76.0,49.0,27.0,46.0,69.0,86.0,78.0,53.0,68.0,44.0,87.0,88.0,353.0,418.0,450.6635000000709,1,1,1,,,,,14,3,71,11,1,1,0
71,1,1,0,72.0,25.0,78.0,60.0,72.0,71.0,85.0,85.0,74.0,20.0,77.0,67.0,378.0,408.0,483.8504999999189,1,1,1,,,,,14,3,72,12,1,1,0
72,1,1,0,90.0,64.0,76.0,67.0,82.0,38.0,25.0,73.0,90.0,80.0,57.0,45.0,417.0,370.0,467.0102000001003,1,0,0,,,,,14,3,73,13,1,1,0
73,1,1,0,73.0,83.0,42.0,56.0,23.0,85.0,47.0,55.0,87.0,55.0,86.0,64.0,362.0,394.0,550.517599999963,1,1,1,,,,,14,3,74,14,1,1,0
74,1,1,0,87.0,54.0,68.0,69.0,86.0,73.0,74.0,53.0,90.0,81.0,64.0,60.0,437.0,422.0,950.6374999999997,0,1,1,,,,,14,3,75,15,1,1,0
75,1,1,0,55.0,82.0,22.0,70.0,63.0,64.0,54.0,45.0,76.0,90.0,69.0,24.0,356.0,358.0,467.058700000064,1,1,1,,,,,14,3,76,16,1,1,0
76,1,1,0,24.0,39.0,71.0,64.0,35.0,61.0,60.0,83.0,82.0,89.0,75.0,71.0,294.0,460.0,517.1958999999915,1,1,1,,,,,14,3,77,17,1,1,0
77,1,1,0,74.0,69.0,54.0,42.0,73.0,84.0,56.0,38.0,62.0,67.0,63.0,60.0,396.0,346.0,600.9560999999873,0,1,1,,,,,14,3,78,18,1,1,0
78,1,1,0,85.0,85.0,74.0,20.0,77.0,67.0,72.0,25.0,78.0,60.0,72.0,71.0,408.0,378.0,533.8765000000246,0,1,1,,,,,14,3,79,19,1,1,0
79,1,1,0,73.0,74.0,30.0,89.0,69.0,34.0,57.0,81.0,79.0,56.0,62.0,89.0,369.0,424.0,617.1761000000638,1,1,1,,,,,14,3,80,20,1,1,0
80,1,1,0,74.0,56.0,58.0,90.0,45.0,83.0,88.0,78.0,83.0,67.0,89.0,67.0,406.0,472.0,516.9252000000096,0,0,0,,,,,14,3,81,21,1,1,0
81,1,1,0,83.0,80.0,58.0,38.0,59.0,82.0,53.0,70.0,46.0,82.0,56.0,30.0,400.0,337.0,517.1488999999244,0,1,1,,,,,14,3,82,22,1,1,0
82,1,1,0,90.0,77.0,30.0,87.0,54.0,86.0,70.0,90.0,79.0,70.0,59.0,90.0,424.0,458.0,433.61170000000857,1,1,1,,,,,14,3,83,23,1,1,0
83,1,1,0,56.0,41.0,52.0,67.0,83.0,89.0,68.0,40.0,62.0,84.0,55.0,72.0,388.0,381.0,483.8578000000329,0,1,1,,,,,14,3,84,24,1,1,0
84,1,1,0,49.0,61.0,55.0,39.0,31.0,43.0,52.0,39.0,43.0,82.0,57.0,78.0,278.0,351.0,350.3831999999704,1,1,1,,,,,14,3,85,25,1,1,0
85,1,1,0,66.0,64.0,14.0,42.0,83.0,80.0,70.0,52.0,73.0,81.0,58.0,88.0,349.0,422.0,550.5201000001282,1,1,1,,,,,14,3,86,26,1,1,0
86,1,1,0,83.0,83.0,25.0,41.0,68.0,53.0,52.0,59.0,67.0,28.0,45.0,14.0,353.0,265.0,450.4558000000544,0,1,1,,,,,14,3,87,27,1,1,0
87,1,1,0,84.0,64.0,35.0,83.0,21.0,26.0,57.0,61.0,52.0,40.0,49.0,77.0,313.0,336.0,400.37920000003663,1,1,1,,,,,14,3,88,28,1,1,0
88,1,1,0,70.0,85.0,80.0,72.0,43.0,82.0,26.0,78.0,64.0,58.0,52.0,58.0,432.0,336.0,433.61349999997765,0,1,1,,,,,14,3,89,29,1,1,0
89,1,1,0,86.0,36.0,53.0,79.0,38.0,24.0,64.0,68.0,45.0,77.0,73.0,83.0,316.0,410.0,400.3591000000132,1,1,1,,,,,14,3,90,30,1,1,0
90,5,1,4,79.0,79.0,39.0,71.0,87.0,87.0,77.0,77.0,64.0,88.0,70.0,78.0,480.0,416.0,483.62429999993185,0,1,1,,,,,14,4,91,1,2,2,2
91,5,1,1,35.0,78.0,83.0,47.0,84.0,68.0,48.0,87.0,31.0,86.0,88.0,88.0,369.0,454.0,383.5616000002949,1,1,1,,,,,14,4,92,2,2,2,1
92,5,1,4,58.0,53.0,85.0,78.0,54.0,74.0,64.0,48.0,74.0,82.0,37.0,31.0,366.0,372.0,467.0571999998995,0,0,0,,,,,14,4,93,3,2,2,2
93,5,1,3,50.0,37.0,88.0,61.0,49.0,67.0,57.0,69.0,15.0,89.0,78.0,67.0,337.0,390.0,216.8280000000261,1,1,1,,,,,14,4,94,4,2,2,1
94,5,1,4,60.0,80.0,55.0,40.0,39.0,39.0,82.0,50.0,44.0,58.0,35.0,81.0,348.0,315.0,400.32480000003693,0,1,1,,,,,14,4,95,5,2,2,2
95,5,1,2,65.0,68.0,71.0,77.0,70.0,89.0,64.0,44.0,77.0,48.0,64.0,50.0,376.0,411.0,500.6008000001543,1,1,1,,,,,14,4,96,6,2,2,2
96,5,1,3,82.0,76.0,89.0,79.0,90.0,77.0,59.0,89.0,69.0,28.0,54.0,66.0,443.0,415.0,450.3251999999396,0,1,1,,,,,14,4,97,7,2,2,1
97,5,1,3,57.0,67.0,46.0,43.0,50.0,89.0,75.0,57.0,81.0,40.0,82.0,83.0,391.0,379.0,200.12140000008515,0,1,1,,,,,14,4,98,8,2,2,1
98,5,1,4,64.0,44.0,77.0,48.0,64.0,50.0,65.0,68.0,71.0,77.0,70.0,89.0,376.0,411.0,200.11820000002623,1,1,1,,,,,14,4,99,9,2,2,2
99,5,1,2,70.0,44.0,59.0,75.0,87.0,32.0,15.0,38.0,43.0,58.0,75.0,73.0,320.0,349.0,200.0957000001101,1,1,1,,,,,14,4,100,10,2,2,2
100,5,1,3,46.0,52.0,57.0,60.0,87.0,47.0,71.0,28.0,77.0,80.0,62.0,75.0,400.0,342.0,200.07320000007752,1,0,0,,,,,14,4,101,11,2,2,1
101,5,1,3,75.0,66.0,37.0,67.0,77.0,83.0,44.0,77.0,75.0,71.0,59.0,80.0,367.0,444.0,300.3148000001908,1,1,1,,,,,14,4,102,12,2,2,1
102,5,1,2,58.0,75.0,15.0,63.0,71.0,43.0,72.0,77.0,84.0,53.0,69.0,51.0,362.0,369.0,200.09830000002398,1,1,1,,,,,14,4,103,13,2,2,2
103,5,1,2,89.0,39.0,27.0,68.0,69.0,53.0,50.0,80.0,82.0,25.0,69.0,88.0,353.0,386.0,767.0778000002497,1,1,1,,,,,14,4,104,14,2,2,2
104,5,1,3,90.0,70.0,87.0,58.0,65.0,77.0,80.0,76.0,85.0,81.0,58.0,55.0,465.0,417.0,416.9434000001055,1,0,0,,,,,14,4,105,15,2,2,1
105,5,1,2,82.0,50.0,44.0,58.0,35.0,81.0,60.0,80.0,55.0,40.0,39.0,39.0,348.0,315.0,483.80409999988035,1,0,0,,,,,14,4,106,16,2,2,2
106,5,1,2,51.0,90.0,74.0,35.0,61.0,58.0,36.0,73.0,28.0,85.0,75.0,78.0,419.0,325.0,216.87109999996608,0,1,1,,,,,14,4,107,17,2,2,2
107,5,1,2,90.0,50.0,66.0,72.0,73.0,56.0,79.0,70.0,58.0,72.0,86.0,23.0,343.0,452.0,400.28810000019166,1,1,1,,,,,14,4,108,18,2,2,2
108,5,1,1,73.0,75.0,73.0,79.0,82.0,49.0,57.0,70.0,63.0,35.0,67.0,81.0,415.0,389.0,216.88010000006767,1,0,0,,,,,14,4,109,19,2,2,1
109,5,1,1,57.0,43.0,50.0,61.0,89.0,64.0,56.0,70.0,81.0,43.0,40.0,72.0,373.0,353.0,533.7307000000727,0,1,1,,,,,14,4,110,20,2,2,1
110,5,1,1,31.0,16.0,63.0,78.0,63.0,60.0,18.0,89.0,46.0,57.0,26.0,80.0,247.0,380.0,383.62319999982145,1,1,1,,,,,14,4,111,21,2,2,1
111,5,1,1,57.0,69.0,15.0,89.0,78.0,67.0,50.0,37.0,88.0,61.0,49.0,67.0,337.0,390.0,383.6982999997912,0,0,0,,,,,14,4,112,22,2,2,1
112,5,1,3,37.0,72.0,71.0,49.0,86.0,86.0,63.0,83.0,78.0,21.0,79.0,66.0,414.0,377.0,433.833299999917,0,1,1,,,,,14,4,113,23,2,2,1
113,5,1,1,64.0,52.0,41.0,41.0,30.0,12.0,51.0,10.0,61.0,40.0,36.0,84.0,283.0,239.0,200.01549999993298,1,0,0,,,,,14,4,114,24,2,2,1
114,5,1,4,15.0,63.0,65.0,38.0,67.0,76.0,50.0,49.0,62.0,49.0,54.0,67.0,342.0,313.0,583.5657000000822,1,0,0,,,,,14,4,115,25,2,2,2
115,5,1,2,88.0,83.0,58.0,50.0,69.0,28.0,59.0,76.0,66.0,79.0,50.0,39.0,355.0,390.0,750.8710999998731,1,1,1,,,,,14,4,116,26,2,2,2
116,5,1,3,18.0,89.0,46.0,57.0,26.0,80.0,31.0,16.0,63.0,78.0,63.0,60.0,247.0,380.0,1501.237100000051,1,1,1,,,,,14,4,117,27,2,2,1
117,5,1,4,53.0,66.0,59.0,50.0,84.0,80.0,54.0,69.0,89.0,37.0,85.0,75.0,377.0,424.0,3068.9458000003606,1,1,1,,,,,14,4,118,28,2,2,2
118,5,1,3,89.0,57.0,80.0,33.0,83.0,82.0,86.0,86.0,88.0,54.0,60.0,87.0,486.0,399.0,1084.0097999996274,1,0,0,,,,,14,4,119,29,2,2,1
119,5,1,4,72.0,77.0,84.0,53.0,69.0,51.0,58.0,75.0,15.0,63.0,71.0,43.0,362.0,369.0,450.14950000005786,1,1,1,,,,,14,4,120,30,2,2,2
120,3,1,4,82.0,77.0,48.0,51.0,73.0,48.0,48.0,80.0,62.0,63.0,57.0,90.0,379.0,400.0,717.2938999997684,0,0,0,,,,,14,5,121,1,0,1,2
121,3,1,1,90.0,42.0,69.0,63.0,37.0,43.0,66.0,74.0,47.0,69.0,90.0,24.0,344.0,370.0,483.77209999973417,1,1,1,,,,,14,5,122,2,0,1,1
