,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
136,6,2,5,17,2,6,1,2,137,4,20.0,26.0,16.0,53.0,15.0,37.0,38.0,70.0,17.0,39.0,57.0,76.0,167.0,297.0,283.372999999905,1,1,,,,
137,6,2,5,18,1,6,1,2,138,1,18.0,47.0,44.0,63.0,33.0,31.0,86.0,11.0,27.0,13.0,42.0,44.0,236.0,223.0,316.71100000014985,1,0,,,,
138,6,2,5,19,1,6,1,2,139,3,65.0,62.0,51.0,18.0,33.0,11.0,67.0,44.0,52.0,11.0,31.0,53.0,240.0,258.0,233.36600000006146,0,0,,,,
139,6,2,5,20,1,6,1,2,140,1,12.0,10.0,22.0,17.0,23.0,26.0,55.0,35.0,40.0,26.0,20.0,11.0,110.0,187.0,216.69700000006702,1,1,,,,
140,6,2,5,21,1,6,1,2,141,1,20.0,33.0,33.0,42.0,22.0,56.0,18.0,37.0,37.0,12.0,35.0,13.0,206.0,152.0,333.37999999988824,0,1,,,,
141,6,2,5,22,2,6,1,2,142,2,35.0,60.0,18.0,30.0,10.0,68.0,19.0,36.0,52.0,15.0,78.0,43.0,221.0,243.0,550.0770000000718,1,1,,,,
142,6,2,5,23,1,6,1,2,143,1,46.0,38.0,55.0,68.0,42.0,53.0,62.0,20.0,51.0,37.0,63.0,84.0,302.0,317.0,316.7109999998938,1,1,,,,
143,6,2,5,24,1,6,1,2,144,3,18.0,37.0,37.0,12.0,35.0,13.0,20.0,33.0,33.0,42.0,22.0,56.0,152.0,206.0,350.0490000000922,1,1,,,,
144,6,2,5,25,1,6,1,2,145,3,22.0,17.0,40.0,47.0,52.0,40.0,47.0,34.0,10.0,35.0,18.0,22.0,218.0,166.0,433.3939999999478,0,1,,,,
145,6,2,5,26,1,6,1,2,146,1,25.0,18.0,51.0,28.0,14.0,54.0,14.0,75.0,67.0,16.0,22.0,11.0,190.0,205.0,566.746000000066,1,1,,,,
146,6,2,5,27,2,6,1,2,147,2,38.0,70.0,17.0,39.0,57.0,76.0,20.0,26.0,16.0,53.0,15.0,37.0,297.0,167.0,233.36599999992177,0,1,,,,
147,6,2,5,28,1,6,1,2,148,1,53.0,19.0,30.0,36.0,62.0,58.0,35.0,63.0,76.0,52.0,45.0,19.0,258.0,290.0,616.7530000000496,1,1,,,,
