,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
42,1,2,0,25.0,30.0,20.0,12.0,75.0,16.0,32.0,52.0,10.0,13.0,37.0,38.0,178.0,182.0,516.6659999999683,1,1,1,,,,,9,0,0,0,1,1,0
43,1,2,0,33.0,31.0,22.0,35.0,22.0,29.0,51.0,39.0,19.0,12.0,17.0,26.0,172.0,164.0,516.6660000000384,0,1,1,,,,,9,0,0,0,1,1,0
44,1,2,0,32.0,52.0,10.0,13.0,37.0,38.0,25.0,30.0,20.0,12.0,75.0,16.0,182.0,178.0,499.7320000000066,0,1,1,,,,,9,0,0,0,1,1,0
45,1,2,0,36.0,12.0,74.0,22.0,41.0,30.0,56.0,59.0,13.0,62.0,50.0,22.0,215.0,262.0,466.6639999999667,0,0,0,,,,,9,0,0,0,1,1,0
46,1,2,0,32.0,41.0,33.0,14.0,47.0,28.0,21.0,63.0,56.0,30.0,76.0,36.0,195.0,282.0,216.66600000008475,0,0,0,,,,,9,0,0,0,1,1,0
47,1,2,0,10.0,75.0,30.0,29.0,23.0,26.0,58.0,24.0,73.0,54.0,18.0,60.0,193.0,287.0,283.3440000001342,0,0,0,,,,,9,0,0,0,1,1,0
48,1,2,0,49.0,26.0,23.0,27.0,13.0,62.0,15.0,26.0,69.0,72.0,14.0,10.0,200.0,206.0,366.6619999998948,0,0,0,,,,,9,0,0,0,1,1,0
49,1,2,0,29.0,78.0,14.0,61.0,51.0,77.0,21.0,38.0,24.0,45.0,48.0,26.0,310.0,202.0,200.00800000003068,0,1,1,,,,,9,0,0,0,1,1,0
50,3,2,1,53.0,25.0,57.0,37.0,18.0,44.0,22.0,58.0,47.0,16.0,13.0,28.0,234.0,184.0,2566.223999999531,1,0,0,,,,,9,0,0,0,0,1,1
51,3,2,3,46.0,32.0,25.0,26.0,35.0,18.0,15.0,41.0,45.0,58.0,21.0,12.0,182.0,192.0,249.98799999984908,1,1,1,,,,,9,0,0,0,0,1,1
52,3,2,4,11.0,13.0,60.0,63.0,29.0,32.0,39.0,20.0,11.0,54.0,65.0,12.0,208.0,201.0,483.34199999999277,1,0,0,,,,,9,0,0,0,0,1,2
