,participant_ID,treatment,block_progressive_ID,trial_ID_in_block,left-0-right,block_type,block_order,block_stimuli,trial_ID,start_position,value_left_1,value_left_2,value_left_3,value_left_4,value_left_5,value_left_6,value_right_1,value_right_2,value_right_3,value_right_4,value_right_5,value_right_6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
54,12,2,2,25,2,6,1,2,55,4,45.0,17.0,45.0,22.0,53.0,61.0,83.0,10.0,34.0,40.0,40.0,13.0,243.0,220.0,200.08219999998107,1,0,,,,
55,12,2,2,26,2,6,1,2,56,4,54.0,26.0,21.0,48.0,55.0,36.0,29.0,75.0,27.0,40.0,20.0,52.0,240.0,243.0,699.5092999999645,0,0,,,,
56,12,2,2,27,2,6,1,2,57,2,32.0,40.0,27.0,65.0,10.0,28.0,13.0,15.0,39.0,22.0,22.0,49.0,202.0,160.0,583.647600000014,1,0,,,,
57,12,2,2,28,2,6,1,2,58,4,10.0,36.0,47.0,30.0,39.0,15.0,47.0,24.0,20.0,15.0,79.0,39.0,177.0,224.0,233.43870000002204,1,1,,,,
58,12,2,2,29,2,6,1,2,59,2,69.0,58.0,25.0,46.0,55.0,55.0,14.0,41.0,49.0,34.0,35.0,64.0,308.0,237.0,266.6473999999347,0,1,,,,
59,12,2,2,30,1,6,1,2,60,3,36.0,62.0,11.0,16.0,17.0,13.0,18.0,14.0,28.0,25.0,74.0,38.0,155.0,197.0,433.36580000000544,1,1,,,,
60,12,2,3,1,1,5,3,2,61,3,38.0,52.0,31.0,24.0,26.0,38.0,56.0,65.0,32.0,26.0,37.0,35.0,220.0,240.0,400.167899999977,1,1,,,,
61,12,2,3,2,1,5,3,2,62,1,18.0,22.0,25.0,54.0,43.0,59.0,16.0,12.0,31.0,29.0,53.0,14.0,186.0,190.0,350.1822999999859,1,1,,,,
62,12,2,3,3,1,5,3,2,63,3,16.0,12.0,31.0,29.0,53.0,14.0,18.0,22.0,25.0,54.0,43.0,59.0,186.0,190.0,583.2504000000309,1,1,,,,
63,12,2,3,4,2,5,3,2,64,4,20.0,27.0,48.0,51.0,70.0,67.0,25.0,17.0,20.0,12.0,36.0,17.0,191.0,219.0,1300.5211999999478,1,1,,,,
64,12,2,3,5,1,5,3,2,65,1,23.0,11.0,23.0,22.0,70.0,25.0,64.0,44.0,38.0,40.0,19.0,27.0,237.0,169.0,449.99079999993563,0,1,,,,
65,12,2,3,6,2,5,3,2,66,2,83.0,28.0,27.0,33.0,14.0,33.0,15.0,11.0,20.0,32.0,21.0,35.0,172.0,180.0,433.44879999987313,1,1,,,,
66,12,2,3,7,2,5,3,2,67,2,38.0,46.0,49.0,54.0,44.0,11.0,39.0,30.0,38.0,34.0,33.0,29.0,204.0,241.0,733.647300000081,0,0,,,,
67,12,2,3,8,1,5,3,2,68,1,25.0,20.0,54.0,59.0,35.0,79.0,25.0,59.0,14.0,15.0,47.0,39.0,200.0,271.0,399.93859999991264,1,1,,,,
68,12,2,3,9,2,5,3,2,69,2,70.0,32.0,85.0,40.0,38.0,27.0,64.0,20.0,11.0,10.0,14.0,17.0,146.0,282.0,683.4881999999751,1,1,,,,
69,12,2,3,10,2,5,3,2,70,4,20.0,15.0,16.0,48.0,12.0,15.0,29.0,14.0,58.0,15.0,17.0,15.0,122.0,152.0,300.14990000003013,0,0,,,,
70,12,2,3,11,2,5,3,2,71,2,12.0,59.0,57.0,46.0,83.0,52.0,26.0,44.0,16.0,14.0,60.0,10.0,225.0,254.0,450.41250000003504,1,1,,,,
71,12,2,3,12,1,5,3,2,72,3,65.0,25.0,75.0,32.0,47.0,11.0,69.0,46.0,89.0,46.0,20.0,54.0,365.0,214.0,516.6053000001007,0,1,,,,
72,12,2,3,13,2,5,3,2,73,2,27.0,11.0,21.0,40.0,76.0,33.0,71.0,12.0,30.0,27.0,21.0,58.0,181.0,246.0,567.0259999999195,1,1,,,,
73,12,2,3,14,1,5,3,2,74,3,25.0,16.0,70.0,60.0,11.0,24.0,44.0,22.0,39.0,66.0,18.0,27.0,207.0,215.0,399.9995999998996,1,1,,,,
