,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
131,4,2,0,12.0,58.0,21.0,25.0,49.0,57.0,23.0,11.0,55.0,43.0,14.0,16.0,222.0,162.0,1316.7123000003628,0,1,1,,,,,4,3,132,32,1,2,0
132,4,2,0,19.0,37.0,27.0,31.0,33.0,51.0,73.0,36.0,47.0,41.0,11.0,81.0,198.0,289.0,466.67720000003465,1,1,1,,,,,4,3,133,33,1,2,0
133,4,2,0,40.0,42.0,53.0,31.0,35.0,30.0,55.0,33.0,14.0,46.0,28.0,13.0,231.0,189.0,566.6597999999998,0,1,1,,,,,4,3,134,34,1,2,0
134,4,2,0,33.0,24.0,17.0,29.0,18.0,58.0,34.0,52.0,33.0,14.0,20.0,35.0,179.0,188.0,450.0354999998351,0,0,0,,,,,4,3,135,35,1,2,0
135,4,2,0,25.0,41.0,17.0,28.0,81.0,13.0,31.0,32.0,28.0,24.0,11.0,45.0,205.0,171.0,583.3922000000019,0,1,1,,,,,4,3,136,36,1,2,0
136,4,2,0,27.0,29.0,16.0,60.0,10.0,34.0,37.0,38.0,45.0,17.0,22.0,54.0,176.0,213.0,783.3558000000424,0,0,0,,,,,4,3,137,37,1,2,0
137,4,2,0,57.0,39.0,17.0,86.0,12.0,17.0,10.0,16.0,27.0,60.0,34.0,78.0,228.0,225.0,850.0282000002217,0,1,1,,,,,4,3,138,38,1,2,0
138,4,2,0,37.0,41.0,28.0,11.0,23.0,27.0,13.0,33.0,12.0,45.0,26.0,21.0,167.0,150.0,716.6873999997509,0,1,1,,,,,4,3,139,39,1,2,0
139,4,2,0,37.0,41.0,67.0,18.0,64.0,49.0,17.0,15.0,37.0,63.0,59.0,13.0,276.0,204.0,666.6921000001721,0,1,1,,,,,4,3,140,40,1,2,0
140,4,2,0,17.0,62.0,31.0,37.0,30.0,68.0,11.0,41.0,39.0,13.0,60.0,36.0,245.0,200.0,533.3561000000219,0,1,1,,,,,4,3,141,41,1,2,0
141,4,2,0,16.0,15.0,33.0,59.0,12.0,45.0,33.0,29.0,51.0,37.0,18.0,25.0,180.0,193.0,566.6642000000223,0,0,0,,,,,4,3,142,42,1,2,0
142,4,2,0,16.0,29.0,28.0,77.0,18.0,63.0,23.0,25.0,33.0,38.0,46.0,21.0,231.0,186.0,616.6868999997619,0,1,1,,,,,4,3,143,43,1,2,0
143,4,2,0,77.0,37.0,28.0,50.0,47.0,62.0,56.0,62.0,35.0,50.0,59.0,29.0,301.0,291.0,516.6845000000905,0,1,1,,,,,4,3,144,44,1,2,0
144,4,2,0,10.0,21.0,13.0,72.0,12.0,31.0,17.0,54.0,64.0,77.0,11.0,22.0,159.0,245.0,966.70169999972,1,1,1,,,,,4,3,145,45,1,2,0
145,4,2,0,42.0,30.0,54.0,13.0,38.0,23.0,16.0,10.0,15.0,56.0,12.0,21.0,200.0,130.0,1883.428799999576,1,0,0,,,,,4,3,146,46,1,2,0
146,4,2,0,44.0,12.0,38.0,21.0,30.0,22.0,17.0,17.0,59.0,29.0,36.0,37.0,167.0,195.0,500.01689999995284,1,1,1,,,,,4,3,147,47,1,2,0
147,4,2,0,33.0,44.0,55.0,11.0,11.0,27.0,58.0,51.0,17.0,16.0,54.0,24.0,181.0,220.0,616.7118000002579,0,0,0,,,,,4,3,148,48,1,2,0
148,4,2,0,13.0,33.0,12.0,45.0,26.0,21.0,37.0,41.0,28.0,11.0,23.0,27.0,150.0,167.0,1633.3264999998041,0,0,0,,,,,4,3,149,49,1,2,0
149,4,2,0,58.0,51.0,17.0,16.0,54.0,24.0,33.0,44.0,55.0,11.0,11.0,27.0,220.0,181.0,616.737999999919,1,0,0,,,,,4,3,150,50,1,2,0
150,2,2,2,57.0,22.0,13.0,21.0,19.0,71.0,37.0,64.0,55.0,11.0,29.0,37.0,,,1266.8317999999967,0,0,0,,,,,4,4,151,1,2,1,2
151,2,2,1,72.0,19.0,17.0,30.0,58.0,14.0,17.0,21.0,20.0,35.0,49.0,34.0,,,1018.0810000003547,0,0,0,,,,,4,4,152,2,2,1,1
152,2,2,4,37.0,64.0,55.0,11.0,29.0,37.0,57.0,22.0,13.0,21.0,19.0,71.0,,,549.720399999735,0,0,0,,,,,4,4,153,3,2,1,2
153,2,2,3,42.0,42.0,31.0,26.0,22.0,20.0,66.0,43.0,33.0,30.0,18.0,23.0,,,416.58899999994316,0,0,0,,,,,4,4,154,4,2,1,1
154,2,2,1,41.0,37.0,85.0,34.0,16.0,53.0,46.0,46.0,18.0,57.0,34.0,44.0,,,433.1845000000904,1,0,0,,,,,4,4,155,5,2,1,1
155,2,2,3,11.0,20.0,29.0,21.0,27.0,68.0,39.0,31.0,25.0,14.0,13.0,59.0,,,366.6395000001882,1,0,0,,,,,4,4,156,6,2,1,1
156,2,2,4,36.0,36.0,15.0,19.0,15.0,23.0,51.0,21.0,24.0,18.0,20.0,47.0,,,716.5857000001472,1,0,0,,,,,4,4,157,7,2,1,2
157,2,2,1,57.0,42.0,22.0,48.0,41.0,15.0,63.0,49.0,38.0,13.0,15.0,40.0,,,433.17580000041056,1,0,0,,,,,4,4,158,8,2,1,1
158,2,2,2,45.0,19.0,37.0,14.0,13.0,40.0,27.0,24.0,30.0,48.0,46.0,23.0,,,400.0811000001616,0,0,0,,,,,4,4,159,9,2,1,2
159,2,2,4,87.0,21.0,65.0,48.0,45.0,40.0,52.0,51.0,35.0,17.0,45.0,10.0,,,449.80709999990637,1,0,0,,,,,4,4,160,10,2,1,2
160,2,2,3,36.0,20.0,71.0,20.0,24.0,41.0,32.0,87.0,31.0,53.0,63.0,26.0,,,383.13429999996436,1,0,0,,,,,4,4,161,11,2,1,1
161,2,2,3,17.0,21.0,20.0,35.0,49.0,34.0,72.0,19.0,17.0,30.0,58.0,14.0,,,450.1764000001596,0,0,0,,,,,4,4,162,12,2,1,1
162,2,2,1,39.0,31.0,25.0,14.0,13.0,59.0,11.0,20.0,29.0,21.0,27.0,68.0,,,283.2605999998981,1,0,0,,,,,4,4,163,13,2,1,1
163,2,2,4,55.0,14.0,41.0,45.0,38.0,47.0,14.0,27.0,20.0,28.0,28.0,55.0,,,466.8732000003103,0,0,0,,,,,4,4,164,14,2,1,2
164,2,2,1,16.0,25.0,32.0,30.0,17.0,63.0,22.0,59.0,30.0,72.0,54.0,20.0,,,450.0108999998773,1,0,0,,,,,4,4,165,15,2,1,1
165,2,2,1,43.0,66.0,17.0,14.0,18.0,71.0,85.0,28.0,18.0,66.0,84.0,26.0,,,250.14209999996243,0,0,0,,,,,4,4,166,16,2,1,1
166,2,2,3,16.0,27.0,86.0,54.0,37.0,80.0,50.0,35.0,26.0,69.0,28.0,39.0,,,383.07039999989786,1,0,0,,,,,4,4,167,17,2,1,1
167,2,2,2,62.0,14.0,50.0,40.0,23.0,19.0,12.0,11.0,51.0,55.0,63.0,12.0,,,716.6427999999144,1,0,0,,,,,4,4,168,18,2,1,2
168,2,2,2,50.0,45.0,23.0,63.0,62.0,70.0,43.0,10.0,13.0,43.0,19.0,24.0,,,299.69169999989674,0,0,0,,,,,4,4,169,19,2,1,2
169,2,2,4,19.0,47.0,14.0,44.0,20.0,49.0,23.0,19.0,18.0,37.0,45.0,50.0,,,1266.9558000001127,0,0,0,,,,,4,4,170,20,2,1,2
170,2,2,4,64.0,45.0,73.0,23.0,85.0,74.0,59.0,65.0,48.0,24.0,28.0,38.0,,,399.89440000017646,1,0,0,,,,,4,4,171,21,2,1,2
171,2,2,2,38.0,34.0,49.0,48.0,48.0,50.0,36.0,21.0,15.0,26.0,31.0,26.0,,,399.6042000000365,0,0,0,,,,,4,4,172,22,2,1,2
172,2,2,2,49.0,83.0,58.0,78.0,49.0,21.0,52.0,74.0,20.0,56.0,20.0,27.0,,,450.0401999999769,0,0,0,,,,,4,4,173,23,2,1,2
173,2,2,3,41.0,72.0,11.0,47.0,40.0,52.0,44.0,15.0,41.0,39.0,53.0,64.0,,,916.7629000000422,1,0,0,,,,,4,4,174,24,2,1,1
174,2,2,1,66.0,43.0,33.0,30.0,18.0,23.0,42.0,42.0,31.0,26.0,22.0,20.0,,,1101.7743999997153,0,0,0,,,,,4,4,175,25,2,1,1
175,2,2,3,15.0,37.0,39.0,48.0,32.0,15.0,13.0,25.0,47.0,23.0,12.0,10.0,,,516.7639999998034,0,0,0,,,,,4,4,176,26,2,1,1
176,2,2,3,46.0,46.0,18.0,57.0,34.0,44.0,41.0,37.0,85.0,34.0,16.0,53.0,,,566.6397000000579,0,0,0,,,,,4,4,177,27,2,1,1
177,2,2,3,42.0,54.0,45.0,14.0,23.0,20.0,52.0,15.0,19.0,18.0,11.0,80.0,,,483.4036999997915,1,0,0,,,,,4,4,178,28,2,1,1
