,block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct.1,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total,participant_ID,block_progressive_ID,trial_ID,trial_ID_block,block_order,block_stimuli,left-0-right
55,4,2,0,39.0,29.0,65.0,10.0,52.0,19.0,59.0,59.0,35.0,68.0,14.0,16.0,214.0,251.0,700.0980000000217,1,1,1,,,,,3,2,56,26,1,2,0
56,4,2,0,69.0,13.0,11.0,11.0,65.0,41.0,13.0,40.0,53.0,45.0,41.0,69.0,210.0,261.0,750.1050000000049,1,1,1,,,,,3,2,57,27,1,2,0
57,4,2,0,15.0,34.0,16.0,52.0,11.0,10.0,40.0,56.0,24.0,17.0,10.0,21.0,138.0,168.0,933.4639999999434,1,1,1,,,,,3,2,58,28,1,2,0
58,4,2,0,27.0,33.0,44.0,25.0,26.0,14.0,41.0,57.0,63.0,23.0,30.0,34.0,169.0,248.0,600.0840000000552,1,1,1,,,,,3,2,59,29,1,2,0
59,4,2,0,39.0,15.0,63.0,80.0,67.0,62.0,49.0,21.0,13.0,47.0,41.0,40.0,326.0,211.0,750.1050000000513,0,1,1,,,,,3,2,60,30,1,2,0
60,2,2,4,21.0,23.0,10.0,15.0,36.0,18.0,21.0,22.0,63.0,27.0,52.0,53.0,158.0,203.0,916.794999999949,1,1,1,,,,,3,3,61,1,2,1,2
61,2,2,4,74.0,18.0,22.0,84.0,36.0,35.0,12.0,10.0,29.0,66.0,61.0,18.0,231.0,234.0,783.4429999999934,0,0,0,,,,,3,3,62,2,2,1,2
62,2,2,1,44.0,15.0,31.0,13.0,46.0,18.0,67.0,14.0,14.0,68.0,76.0,15.0,278.0,143.0,816.7810000001456,0,1,1,,,,,3,3,63,3,2,1,1
63,2,2,2,18.0,22.0,29.0,30.0,72.0,26.0,11.0,38.0,29.0,35.0,12.0,13.0,164.0,171.0,983.4710000001828,1,1,1,,,,,3,3,64,4,2,1,2
64,2,2,2,16.0,22.0,37.0,37.0,15.0,61.0,37.0,48.0,33.0,19.0,55.0,71.0,258.0,193.0,966.8019999999324,0,1,1,,,,,3,3,65,5,2,1,2
65,2,2,3,40.0,31.0,14.0,76.0,11.0,52.0,14.0,16.0,29.0,10.0,24.0,19.0,132.0,204.0,1016.8090000001716,1,1,1,,,,,3,3,66,6,2,1,1
66,2,2,4,11.0,38.0,29.0,35.0,12.0,13.0,18.0,22.0,29.0,30.0,72.0,26.0,164.0,171.0,866.7880000001053,0,0,0,,,,,3,3,67,7,2,1,2
67,2,2,3,28.0,29.0,24.0,46.0,41.0,31.0,16.0,22.0,11.0,48.0,86.0,29.0,206.0,205.0,1150.161000000127,0,1,1,,,,,3,3,68,8,2,1,1
68,2,2,3,31.0,18.0,10.0,15.0,27.0,44.0,20.0,44.0,50.0,21.0,27.0,21.0,165.0,163.0,983.4710000001131,1,0,0,,,,,3,3,69,9,2,1,1
69,2,2,1,27.0,10.0,18.0,19.0,11.0,24.0,39.0,29.0,30.0,10.0,20.0,14.0,145.0,106.0,750.1050000000049,0,1,1,,,,,3,3,70,10,2,1,1
70,2,2,1,36.0,35.0,76.0,38.0,35.0,51.0,32.0,16.0,28.0,30.0,69.0,29.0,276.0,199.0,750.1050000000049,0,1,1,,,,,3,3,71,11,2,1,1
71,2,2,1,37.0,42.0,36.0,15.0,10.0,40.0,29.0,28.0,44.0,36.0,28.0,10.0,184.0,171.0,667.0217999999184,0,1,1,,,,,3,3,72,12,2,1,1
72,2,2,4,23.0,16.0,68.0,30.0,32.0,21.0,48.0,46.0,50.0,58.0,12.0,50.0,221.0,233.0,550.0769999998156,0,0,0,,,,,3,3,73,13,2,1,2
73,2,2,4,65.0,34.0,37.0,58.0,34.0,17.0,42.0,24.0,28.0,11.0,53.0,11.0,155.0,259.0,533.4080000000772,1,1,1,,,,,3,3,74,14,2,1,2
74,2,2,4,37.0,48.0,33.0,19.0,55.0,71.0,16.0,22.0,37.0,37.0,15.0,61.0,258.0,193.0,1100.1539999996312,0,1,1,,,,,3,3,75,15,2,1,2
75,2,2,1,61.0,56.0,81.0,20.0,68.0,33.0,30.0,49.0,23.0,41.0,40.0,62.0,303.0,261.0,900.3317000001206,0,1,1,,,,,3,3,76,16,2,1,1
76,2,2,1,53.0,13.0,18.0,19.0,56.0,39.0,32.0,20.0,62.0,14.0,43.0,59.0,264.0,164.0,833.4500000000702,0,1,1,,,,,3,3,77,17,2,1,1
77,2,2,3,39.0,29.0,30.0,10.0,20.0,14.0,27.0,10.0,18.0,19.0,11.0,24.0,145.0,106.0,966.8019999999324,1,0,0,,,,,3,3,78,18,2,1,1
78,2,2,3,68.0,60.0,32.0,41.0,62.0,22.0,38.0,81.0,19.0,29.0,19.0,43.0,238.0,276.0,583.4150000000608,1,1,1,,,,,3,3,79,19,2,1,1
79,2,2,3,37.0,16.0,45.0,19.0,11.0,56.0,28.0,58.0,59.0,14.0,16.0,68.0,196.0,231.0,916.9110000001268,1,1,1,,,,,3,3,80,20,2,1,1
80,2,2,2,13.0,18.0,69.0,63.0,29.0,20.0,20.0,75.0,15.0,76.0,19.0,17.0,269.0,165.0,833.4500000001865,0,1,1,,,,,3,3,81,21,2,1,2
81,2,2,2,47.0,25.0,47.0,12.0,10.0,23.0,13.0,44.0,15.0,67.0,35.0,66.0,237.0,167.0,750.1050000000047,0,1,1,,,,,3,3,82,22,2,1,2
82,2,2,4,29.0,18.0,32.0,12.0,42.0,35.0,14.0,12.0,42.0,32.0,15.0,19.0,128.0,174.0,783.4430000001101,1,1,1,,,,,3,3,83,23,2,1,2
83,2,2,1,20.0,44.0,50.0,21.0,27.0,21.0,31.0,18.0,10.0,15.0,27.0,44.0,165.0,163.0,1050.1469999999044,0,1,1,,,,,3,3,84,24,2,1,1
84,2,2,2,81.0,24.0,26.0,13.0,71.0,29.0,61.0,51.0,10.0,19.0,11.0,33.0,169.0,260.0,883.4570000000998,1,1,1,,,,,3,3,85,25,2,1,2
85,2,2,1,32.0,18.0,24.0,43.0,37.0,14.0,46.0,24.0,30.0,11.0,46.0,43.0,215.0,153.0,800.1119999999881,0,1,1,,,,,3,3,86,26,2,1,1
86,2,2,1,16.0,40.0,51.0,11.0,35.0,65.0,19.0,22.0,15.0,47.0,12.0,24.0,148.0,209.0,616.7529999998629,1,1,1,,,,,3,3,87,27,2,1,1
87,2,2,1,15.0,39.0,42.0,86.0,45.0,70.0,13.0,38.0,26.0,18.0,10.0,66.0,151.0,317.0,833.449999999977,1,1,1,,,,,3,3,88,28,2,1,1
