1,103,1,33,40,59,42,37,66,52,46,35,37,44,51,1,1,40,70,10,0.61525,1,0,0,1,1
1,104,1,48,57,66,51,67,45,65,47,63,64,49,56,1,1,40,70,10,0.39871,0,1,0,0,1
1,105,1,61,54,43,36,51,67,69,54,26,28,16,58,1,1,40,70,10,0.58163,1,0,0,1,1
1,106,1,50,16,46,50,23,28,31,61,63,50,23,56,1,1,40,70,10,0.41505,1,0,0,0,0
1,107,1,69,38,54,45,58,34,52,39,62,51,67,61,1,1,40,70,10,0.23194,0,1,0,1,1
1,108,1,48,58,44,70,31,19,35,57,64,69,39,57,1,1,40,70,10,0.71482,1,0,0,1,0
1,109,1,54,37,69,51,22,69,46,50,31,66,60,42,1,1,40,70,10,1.4989,1,0,0,0,1
1,110,1,57,36,45,34,57,64,67,62,49,64,62,26,1,1,40,70,10,0.515,0,1,0,0,1
1,111,1,62,34,57,65,56,65,65,51,68,67,56,21,1,1,40,70,10,0.58212,1,0,0,1,1
1,112,1,62,33,40,48,47,35,34,57,44,48,57,36,1,1,40,70,10,0.3819,1,0,0,1,0
1,113,1,39,60,65,43,44,64,62,64,42,53,65,55,1,1,40,70,10,0.39951,1,0,0,0,0
1,114,1,51,54,62,39,24,57,47,70,69,54,62,66,1,1,40,70,10,0.49856,0,1,0,0,1
1,115,1,11,37,44,62,54,65,54,38,29,62,45,55,1,1,40,70,10,0.43241,1,0,0,0,0
1,116,1,54,57,62,64,49,63,45,64,31,20,61,46,1,1,40,70,10,1.433,1,0,0,0,1
1,117,1,32,45,68,56,65,53,38,42,24,34,35,70,1,1,40,70,10,0.0007643,1,0,0,1,1
1,118,1,48,39,60,50,15,64,45,68,69,68,57,39,1,1,40,70,10,0.49879,0,1,0,0,1
1,119,1,55,44,44,65,48,57,63,38,56,42,66,70,1,1,40,70,10,0.38195,0,1,0,0,1
1,120,1,40,48,64,64,46,55,51,56,29,65,49,60,1,1,40,70,10,0.8655,1,0,0,0,1
1,121,1,49,55,42,56,28,53,69,65,57,69,52,28,1,1,40,70,10,0.41511,0,1,0,0,1
1,122,1,63,57,50,37,52,64,33,41,65,43,45,70,1,1,40,70,10,0.41524,0,1,0,1,0
1,123,1,47,69,66,58,55,61,69,58,48,70,68,52,1,1,40,70,10,0.41534,0,1,0,0,1
1,124,1,48,48,67,58,21,55,70,59,70,30,57,69,1,1,40,70,10,0.73236,1,0,0,0,0
1,125,1,41,54,60,25,44,30,69,20,53,67,39,43,1,1,40,70,10,1.6653,0,1,0,0,1
1,126,1,41,66,62,63,69,24,42,50,57,30,65,51,1,1,40,70,10,0.6821,1,0,0,1,1
1,127,1,56,56,21,48,51,55,57,50,53,30,50,64,1,1,40,70,10,1.2991,0,1,0,0,1
1,128,1,38,69,50,25,53,49,51,63,45,62,37,35,1,1,40,70,10,5.0324,1,0,0,1,0
1,129,1,18,57,58,28,17,35,65,54,61,66,43,68,1,1,40,70,10,0.31596,0,1,0,1,1
1,130,1,58,24,54,38,60,50,66,64,60,54,69,28,1,1,40,70,10,0.39896,0,1,0,1,1
1,131,1,60,68,69,37,67,43,45,53,26,63,63,33,1,1,40,70,10,0.54871,1,0,0,0,1
1,132,1,39,65,55,42,64,50,44,64,55,60,50,51,1,1,40,70,10,0.59887,1,0,0,0,0
1,133,1,67,41,32,36,56,64,62,60,31,33,26,61,1,1,40,70,10,0.93203,1,0,0,1,1
1,134,1,67,42,21,69,43,67,54,69,44,46,31,32,1,1,40,70,10,1.0323,1,0,0,0,1
1,135,1,57,60,54,65,65,56,56,20,21,45,40,68,1,1,40,70,10,0.54849,1,0,0,1,1
1,136,1,60,30,57,26,63,39,56,64,26,32,28,40,1,1,40,70,10,0.58159,1,0,0,0,1
1,137,1,61,53,59,33,69,31,58,44,31,18,69,51,1,1,40,70,10,1.0817,1,0,0,1,1
1,138,1,55,41,67,48,40,69,49,62,61,68,54,41,1,1,40,70,10,0.48237,1,0,0,0,0
1,139,1,43,37,64,58,39,30,56,58,52,64,57,53,1,1,40,70,10,0.29907,0,1,0,0,1
1,140,1,42,67,69,30,48,43,58,53,37,43,49,60,1,1,40,70,10,0.49906,1,0,0,1,0
1,141,1,43,56,34,42,66,67,29,42,12,55,22,32,1,1,40,70,10,0.39865,1,0,0,0,1
1,142,1,32,48,56,38,70,60,53,35,57,53,52,48,1,1,40,70,10,0.46561,1,0,0,1,1
1,143,1,45,53,62,64,36,64,27,46,53,64,31,58,1,1,40,70,10,0.3989,1,0,0,0,1
1,144,1,54,62,47,61,65,65,57,65,27,45,47,35,1,1,40,70,10,0.54837,1,0,0,0,1
1,145,1,60,50,69,50,44,67,61,47,48,34,44,40,1,1,40,70,10,0.38173,1,0,0,1,1
1,146,1,33,27,20,60,59,65,66,51,62,38,55,55,1,1,40,70,10,1.0157,0,1,0,1,1
1,147,1,52,68,40,60,36,56,40,51,49,48,66,47,1,1,40,70,10,0.41554,0,1,0,1,0
1,148,1,50,26,59,66,57,34,62,65,32,37,54,15,1,1,40,70,10,0.69907,1,0,0,0,1
1,149,1,24,35,54,67,67,36,56,61,40,62,26,62,1,1,40,70,10,0.43248,0,1,0,0,1
1,150,1,49,66,53,60,55,65,57,59,43,47,67,67,1,1,40,70,10,0.39911,1,0,0,0,1
1,151,1,13,41,49,54,43,66,28,19,45,68,45,45,1,1,40,70,10,0.39903,1,0,0,0,1
1,152,1,47,58,51,27,50,66,60,50,68,42,56,51,1,1,40,70,10,0.34887,1,0,0,0,0
1,153,1,66,52,39,26,39,61,51,52,28,67,66,66,1,1,40,70,10,0.41582,0,1,0,1,1
1,154,1,69,67,17,39,61,56,58,52,57,54,57,50,1,1,40,70,10,0.73208,1,0,0,1,0
1,155,1,57,29,66,16,32,29,69,21,40,64,66,46,1,1,40,70,10,0.26562,0,1,0,1,1
1,156,1,58,32,40,66,69,65,49,62,58,27,21,65,1,1,40,70,10,0.36502,0,1,0,0,0
1,157,1,44,57,64,42,52,62,64,63,23,59,69,55,1,1,40,70,10,0.43148,0,1,0,1,1
1,158,1,50,29,20,67,31,60,64,66,67,53,35,65,1,1,40,70,10,1.5656,0,1,0,0,1
1,159,1,45,45,63,42,49,19,58,38,61,56,28,52,1,1,40,70,10,0.61573,0,1,0,1,1
1,160,1,35,60,59,49,36,41,48,37,50,35,57,55,1,1,40,70,10,0.71586,0,1,0,0,1
1,161,1,69,57,25,70,51,49,63,68,41,63,60,47,1,1,40,70,10,0.78303,0,1,0,1,1
1,162,1,51,69,65,51,70,68,45,55,48,65,53,62,1,1,40,70,10,0.46554,1,0,0,0,1
1,163,1,69,47,67,34,54,59,58,51,17,51,25,67,1,1,40,70,10,0.39933,1,0,0,1,1
1,164,1,70,40,54,65,37,66,57,32,65,65,54,31,1,1,40,70,10,0.43231,1,0,0,0,1
1,165,1,27,65,49,31,66,41,51,51,53,32,57,66,1,1,40,70,10,1.199,1,0,0,0,0
1,166,1,45,54,63,42,66,39,48,67,26,47,49,56,1,1,40,70,10,0.59903,1,0,0,0,1
1,167,1,64,62,25,14,53,39,61,67,45,65,46,54,1,1,40,70,10,0.18264,0,1,0,1,1
1,168,1,26,31,67,31,66,22,48,50,46,55,45,33,1,1,40,70,10,0.36562,0,1,0,0,1
1,169,1,59,55,66,66,33,61,60,58,59,51,26,43,1,1,40,70,10,0.58185,1,0,0,0,1
1,170,1,61,52,68,31,60,69,53,52,47,39,65,38,1,1,40,70,10,0.48209,1,0,0,1,1
1,171,1,53,58,43,65,63,30,52,62,28,47,35,67,1,1,40,70,10,0.39906,1,0,0,0,1
1,172,1,22,70,66,70,55,45,54,53,26,68,49,61,1,1,40,70,10,0.41482,1,0,0,0,1
1,173,1,54,52,69,53,51,38,51,43,69,70,49,36,1,1,40,70,10,0.69888,0,1,0,0,1
1,174,1,65,55,56,24,57,48,53,38,33,60,38,58,1,1,40,70,10,0.64946,0,1,0,1,0
1,175,1,12,52,59,31,69,52,49,34,18,69,21,66,1,1,40,70,10,0.28192,1,0,0,0,1
1,176,1,58,47,59,58,55,65,13,67,47,40,69,42,1,1,40,70,10,0.31614,0,1,0,1,0
1,177,1,27,64,54,62,50,52,40,27,64,33,46,56,1,1,40,70,10,0.3155,0,1,0,0,0
1,178,1,34,68,60,41,40,67,55,63,51,55,44,66,1,1,40,70,10,0.73247,0,1,0,0,1
1,179,1,53,67,47,64,27,24,58,59,62,56,68,54,1,1,40,70,10,0.33231,0,1,0,1,1
1,180,1,40,61,40,63,60,62,66,47,40,23,57,69,1,1,40,70,10,0.46494,1,0,0,1,1
1,181,1,64,28,36,46,61,63,51,55,54,44,53,37,1,1,40,70,10,0.23188,1,0,0,1,1
1,182,1,59,28,53,44,65,47,68,67,57,27,33,57,1,1,40,70,10,0.43175,1,0,0,0,0
1,183,1,39,60,62,64,44,61,48,25,49,47,70,49,1,1,40,70,10,0.29906,0,1,0,0,0
1,184,1,26,69,19,33,51,52,31,52,24,67,55,26,1,1,40,70,10,0.68244,1,0,0,1,0
1,185,1,56,46,68,42,50,66,51,59,57,37,20,57,1,1,40,70,10,0.33281,1,0,0,0,1
1,186,1,66,54,59,27,23,22,50,55,47,51,62,69,1,1,40,70,10,0.18229,0,1,0,0,1
1,187,1,39,62,46,30,49,41,41,70,62,56,61,28,1,1,40,70,10,0.33264,0,1,0,0,1
1,188,1,50,65,48,60,62,42,58,43,66,40,42,15,1,1,40,70,10,0.41561,1,0,0,1,1
1,189,1,42,68,48,55,41,36,40,66,52,52,70,66,1,1,40,70,10,0.44941,0,1,0,1,1
1,190,1,58,69,40,67,52,44,35,54,56,67,50,24,1,1,40,70,10,0.38231,1,0,0,1,1
1,191,1,48,19,42,52,37,69,66,65,40,61,38,56,1,1,40,70,10,0.1656,0,1,0,0,1
1,192,1,36,61,31,56,53,60,13,66,22,57,15,68,1,1,40,70,10,1.5321,1,0,0,1,1
1,193,1,40,57,64,63,24,70,55,43,64,46,61,34,1,1,40,70,10,0.28208,1,0,0,0,1
1,194,1,65,36,24,63,20,52,64,40,57,53,70,45,1,1,40,70,10,0.33193,0,1,0,0,1
1,195,1,62,46,65,41,64,54,34,33,45,15,52,66,1,1,40,70,10,1.0161,1,0,0,0,1
1,196,1,55,56,70,38,50,51,69,64,66,21,17,69,1,1,40,70,10,0.68231,1,0,0,1,1
1,197,1,65,50,68,62,53,50,64,47,62,68,63,65,1,1,40,70,10,0.39895,0,1,0,0,1
1,198,1,53,37,30,44,64,53,49,44,47,45,54,63,1,1,40,70,10,0.38242,1,0,0,0,0
1,199,1,45,66,59,37,52,52,55,37,67,43,67,42,1,1,40,70,10,0.19908,0,1,0,0,1
1,200,1,17,53,25,39,64,24,60,47,46,37,48,47,1,1,40,70,10,0.38217,1,0,0,1,0
1,201,1,44,37,26,34,60,53,44,63,68,42,33,61,1,1,40,70,10,0.21631,0,1,0,0,1
1,202,1,48,53,65,64,51,60,39,38,59,63,43,70,1,1,40,70,10,0.44908,1,0,0,0,1
1,203,1,56,52,26,29,48,61,62,66,69,54,30,57,1,1,40,70,10,0.28204,0,1,0,0,1
1,204,1,56,66,63,65,69,26,68,53,51,44,42,62,1,1,40,70,10,0.34893,1,0,0,0,1
1,205,1,64,51,69,61,48,65,54,64,27,39,41,70,1,1,40,70,10,4.0157,0,1,0,0,0
1,206,1,60,47,46,46,53,37,55,58,48,51,67,45,1,1,40,70,10,0.21565,0,1,0,1,1
1,207,1,56,25,27,54,39,51,66,50,55,63,56,66,1,1,40,70,10,0.29858,0,1,0,1,1
1,208,1,40,43,46,60,15,67,69,34,62,60,47,44,1,1,40,70,10,0.59857,0,1,0,1,1
1,209,1,47,69,27,39,70,62,64,66,45,44,54,65,1,1,40,70,10,1.0487,1,0,0,0,0
1,210,1,62,61,50,54,59,54,61,32,53,66,64,69,1,1,40,70,10,0.24874,0,1,0,1,1
1,211,1,52,37,44,32,69,33,60,57,66,29,33,34,1,1,40,70,10,0.7652,0,1,0,1,1
1,212,1,65,61,61,53,63,39,63,51,69,43,39,51,1,1,40,70,10,0.38212,1,0,0,0,1
1,213,1,31,61,65,48,55,44,42,48,68,24,62,52,1,1,40,70,10,4.9321,1,0,0,0,1
1,214,1,54,29,64,37,60,70,38,25,63,67,59,21,1,1,40,70,10,0.56555,1,0,0,1,1
1,215,1,27,24,61,57,58,29,59,55,52,38,47,47,1,1,40,70,10,0.21553,0,1,0,1,1
1,216,1,53,38,66,57,69,47,49,66,42,63,68,34,1,1,40,70,10,0.88119,0,1,0,1,0
1,217,1,46,56,68,16,57,41,65,56,56,64,52,40,1,1,40,70,10,0.21491,0,1,0,1,1
1,218,1,35,37,64,64,66,37,41,57,64,60,63,70,1,1,40,70,10,0.34856,0,1,0,0,1
1,219,1,40,37,69,56,61,66,45,53,48,57,48,68,1,1,40,70,10,0.4982,1,0,0,1,1
1,220,1,33,57,47,67,32,49,53,60,61,24,66,48,1,1,40,70,10,0.44871,0,1,0,0,1
1,221,1,39,47,55,52,70,59,29,52,69,48,41,69,1,1,40,70,10,0.39897,0,1,0,1,0
1,222,1,12,48,68,42,56,26,66,43,51,27,33,56,1,1,40,70,10,0.36523,1,0,0,1,0
1,223,1,66,69,37,57,57,62,45,69,63,68,60,47,1,1,40,70,10,1.1314,0,1,0,1,1
1,224,1,58,53,43,67,37,67,42,40,58,66,48,40,1,1,40,70,10,0.66571,1,0,0,1,1
1,225,1,65,54,22,46,70,62,59,40,39,58,37,66,1,1,40,70,10,0.36547,1,0,0,1,1
1,226,1,51,66,29,21,70,47,30,58,67,22,60,53,1,1,40,70,10,0.39859,1,0,0,1,0
1,227,1,60,56,35,68,46,27,51,45,48,39,44,53,1,1,40,70,10,0.1991,1,0,0,0,1
1,228,1,47,60,68,52,40,37,43,66,27,31,66,31,1,1,40,70,10,0.2489,1,0,0,1,1
1,229,1,63,59,58,57,57,46,65,49,38,59,45,35,1,1,40,70,10,0.23226,1,0,0,1,1
1,230,1,63,65,65,47,51,60,39,64,47,66,55,69,1,1,40,70,10,0.23218,1,0,0,0,1
1,231,1,68,35,40,37,61,66,66,35,62,69,35,67,1,1,40,70,10,1.9984,0,1,0,1,1
1,232,1,35,54,52,37,20,54,53,34,54,57,44,44,1,1,40,70,10,0.3487,0,1,0,1,1
1,233,1,67,59,62,53,47,35,58,59,65,33,64,44,1,1,40,70,10,0.41495,1,0,0,0,1
1,234,1,70,49,48,49,70,46,25,48,30,57,38,41,1,1,40,70,10,0.29897,1,0,0,1,1
1,235,1,50,66,67,56,68,66,40,54,69,31,56,49,1,1,40,70,10,0.33259,1,0,0,1,1
1,236,1,58,60,27,40,60,54,29,48,38,39,62,55,1,1,40,70,10,0.34861,1,0,0,0,1
1,237,1,56,55,69,57,59,27,67,45,50,61,38,41,1,1,40,70,10,0.26533,1,0,0,0,1
1,238,1,49,59,34,53,52,63,63,59,49,47,45,47,1,1,40,70,10,0.26599,1,0,0,1,1
1,239,1,68,67,66,51,64,34,53,38,27,19,35,36,1,1,40,70,10,0.16566,1,0,0,1,1
1,240,1,63,67,50,55,31,13,52,24,55,64,43,69,1,1,40,70,10,0.4157,1,0,0,0,0
1,241,1,45,52,58,58,66,35,33,64,60,61,58,55,1,1,40,70,10,0.29806,0,1,0,0,1
1,242,1,45,51,54,61,59,39,56,64,39,33,58,36,1,1,40,70,10,0.28225,1,0,0,1,1
1,243,1,69,69,69,53,67,59,18,20,43,66,36,68,1,1,40,70,10,0.28212,1,0,0,1,1
1,244,1,62,26,65,14,66,65,23,52,70,54,67,66,1,1,40,70,10,0.5486,0,1,0,1,1
1,245,1,35,68,66,47,66,50,65,35,47,41,62,61,1,1,40,70,10,0.61538,1,0,0,1,1
1,246,1,58,65,30,46,38,59,64,48,27,65,63,20,1,1,40,70,10,0.46528,1,0,0,0,1
1,247,1,65,62,65,38,48,70,32,68,41,53,52,57,1,1,40,70,10,0.38231,1,0,0,1,1
1,248,1,63,50,28,59,55,30,62,24,64,21,61,38,1,1,40,70,10,0.46579,0,1,0,1,0
1,249,1,68,47,54,22,69,58,17,35,29,68,46,26,1,1,40,70,10,0.34885,1,0,0,1,1
1,250,1,33,49,61,54,14,68,70,69,56,60,63,15,1,1,40,70,10,0.3827,1,0,0,0,0
1,251,1,39,58,41,64,51,68,68,29,62,29,38,44,1,1,40,70,10,1.8321,1,0,0,1,1
1,252,1,36,21,55,38,33,17,62,58,47,63,52,36,1,1,40,70,10,0.41555,0,1,0,0,1
1,253,1,61,21,69,62,56,55,60,52,30,58,52,49,1,1,40,70,10,0.31563,1,0,0,1,1
1,254,1,58,69,59,51,51,69,68,28,57,46,59,28,1,1,40,70,10,0.34894,1,0,0,0,1
