1,89,0,10,70,32,1,0,0.6312
1,90,0,10,70,55,0,1,1.1809
1,91,0,10,70,45,0,1,1.1817
1,92,0,10,70,39,1,0,1.3146
1,93,0,10,70,27,1,0,0.69833
1,94,0,10,70,27,1,0,0.74755
1,95,0,10,70,40,1,0,1.3477
1,96,0,10,70,39,1,0,1.3975
1,97,0,10,70,44,0,1,1.1976
1,98,0,10,70,32,1,0,0.83145
1,99,0,10,70,37,1,0,1.4478
1,100,0,10,70,30,1,0,1.1149
2,1,0,30,90,69,0,1,2.499
2,2,0,30,90,72,0,1,2.198
2,3,0,30,90,60,1,0,2.4468
2,4,0,30,90,73,0,1,3.2306
2,5,0,30,90,46,1,0,1.3645
2,6,0,30,90,70,0,1,1.4153
2,7,0,30,90,70,0,1,2.5991
2,8,0,30,90,64,1,0,2.4991
2,9,0,30,90,65,0,1,1.8304
2,10,0,30,90,59,0,1,2.1804
2,11,0,30,90,57,0,1,1.4805
2,12,0,30,90,66,0,1,2.265
2,13,0,30,90,63,0,1,2.6474
2,14,0,30,90,60,0,1,2.4493
2,15,0,30,90,47,1,0,1.8806
2,16,0,30,90,57,0,1,1.983
2,17,0,30,90,68,0,1,1.3658
2,18,0,30,90,54,1,0,2.347
2,19,0,30,90,69,0,1,1.8988
2,20,0,30,90,60,0,1,2.9489
2,21,0,30,90,63,0,1,2.0968
2,22,0,30,90,53,1,0,5.749
2,23,0,30,90,57,1,0,1.7489
2,24,0,30,90,62,0,1,1.3142
2,25,0,30,90,51,1,0,1.2975
2,26,0,30,90,55,1,0,1.6804
2,27,0,30,90,52,0,1,0.88007
2,28,0,30,90,48,1,0,1.6305
2,29,0,30,90,50,1,0,2.399
2,30,0,30,90,75,0,1,1.1483
2,31,0,30,90,52,0,1,1.1637
2,32,0,30,90,52,1,0,1.0657
2,33,0,30,90,69,0,1,2.3826
2,34,0,30,90,50,1,0,1.8657
2,35,0,30,90,66,0,1,0.91413
2,36,0,30,90,51,0,1,1.3829
2,37,0,30,90,58,0,1,0.89695
2,38,0,30,90,71,0,1,0.93214
2,39,0,30,90,72,0,1,0.64872
2,40,0,30,90,66,0,1,0.73264
2,41,0,30,90,45,0,1,1.1481
2,42,0,30,90,56,0,1,0.66603
2,43,0,30,90,56,1,0,0.89699
2,44,0,30,90,49,0,1,1.8804
2,45,0,30,90,63,0,1,0.56358
2,46,0,30,90,64,0,1,1.1142
2,47,0,30,90,48,0,1,2.0802
2,48,0,30,90,73,0,1,4.4824
2,49,0,30,90,73,0,1,1.2473
2,50,0,30,90,47,0,1,2.0992
2,51,0,30,90,49,0,1,4.4471
2,52,0,30,90,55,0,1,2.6971
2,53,0,30,90,58,0,1,0.91567
2,54,0,30,90,53,0,1,0.8473
2,55,0,30,90,46,0,1,1.3136
2,56,0,30,90,56,0,1,0.7831
2,57,0,30,90,71,0,1,0.6975
2,58,0,30,90,49,0,1,0.88033
2,59,0,30,90,62,0,1,2.4825
2,60,0,30,90,58,0,1,0.98258
2,61,0,30,90,70,0,1,1.6471
2,62,0,30,90,67,0,1,0.51391
2,63,0,30,90,68,0,1,1.5472
2,64,0,30,90,74,0,1,0.81492
2,65,0,30,90,73,0,1,0.64673
2,66,0,30,90,47,0,1,0.91531
2,67,0,30,90,61,0,1,1.464
2,68,0,30,90,71,0,1,0.98003
2,69,0,30,90,59,0,1,0.5804
2,70,0,30,90,67,0,1,0.66631
2,71,0,30,90,53,1,0,1.0324
2,72,0,30,90,64,0,1,0.74909
2,73,0,30,90,48,0,1,1.4661
2,74,0,30,90,57,0,1,1.0466
2,75,0,30,90,70,0,1,0.69734
2,76,0,30,90,45,1,0,1.647
2,77,0,30,90,74,0,1,0.88041
2,78,0,30,90,61,0,1,0.94717
2,79,0,30,90,67,0,1,2.9139
2,80,0,30,90,61,0,1,1.013
2,81,0,30,90,74,0,1,0.68009
2,82,0,30,90,50,1,0,1.1653
2,83,0,30,90,65,0,1,0.91533
2,84,0,30,90,75,0,1,0.89951
2,85,0,30,90,54,0,1,0.93008
2,86,0,30,90,46,1,0,1.3302
2,87,0,30,90,53,0,1,1.349
2,88,0,30,90,65,0,1,0.66406
2,89,0,30,90,55,0,1,1.0986
2,90,0,30,90,60,1,0,0.96504
2,91,0,30,90,63,0,1,0.56491
2,92,0,30,90,68,0,1,1.7636
2,93,0,30,90,59,0,1,1.2823
2,94,0,30,90,67,0,1,2.9822
2,95,0,30,90,72,0,1,4.0806
2,96,0,30,90,51,0,1,1.131
2,97,0,30,90,47,1,0,5.4637
2,98,0,30,90,50,0,1,2.747
2,99,0,30,90,62,0,1,1.4813
2,100,0,30,90,54,0,1,1.3994
3,1,0,10,70,26,0,1,2.2786
3,2,0,10,70,49,0,1,1.9277
3,3,0,10,70,36,1,0,1.2959
3,4,0,10,70,39,1,0,1.4632
3,5,0,10,70,47,0,1,2.53
3,6,0,10,70,47,0,1,2.5107
3,7,0,10,70,32,1,0,1.5126
3,8,0,10,70,43,1,0,1.0801
3,9,0,10,70,53,1,0,2.5794
3,10,0,10,70,30,1,0,1.1962
3,11,0,10,70,44,0,1,0.81319
3,12,0,10,70,31,0,1,1.3791
3,13,0,10,70,27,1,0,1.6456
3,14,0,10,70,29,1,0,1.7964
3,15,0,10,70,40,1,0,0.79638
3,16,0,10,70,51,0,1,0.87733
3,17,0,10,70,37,1,0,1.0125
3,18,0,10,70,43,0,1,2.6657
3,19,0,10,70,32,0,1,1.1958
3,20,0,10,70,30,1,0,1.9638
3,21,0,10,70,38,0,1,1.5627
3,22,0,10,70,27,1,0,2.5788
3,23,0,10,70,35,0,1,0.98016
3,24,0,10,70,28,1,0,1.1963
3,25,0,10,70,31,0,1,1.4625
3,26,0,10,70,54,0,1,1.2113
3,27,0,10,70,52,0,1,0.91242
3,28,0,10,70,26,1,0,3.3122
3,29,0,10,70,41,0,1,1.532
3,30,0,10,70,43,0,1,2.8122
3,31,0,10,70,55,0,1,0.9623
3,32,0,10,70,42,0,1,0.81274
3,33,0,10,70,53,0,1,1.0794
3,34,0,10,70,25,1,0,0.78006
3,35,0,10,70,48,0,1,0.8793
3,36,0,10,70,50,0,1,0.87948
3,37,0,10,70,43,1,0,1.0275
3,38,0,10,70,52,0,1,0.78193
3,39,0,10,70,47,0,1,1.3821
3,40,0,10,70,53,0,1,0.69389
3,41,0,10,70,29,1,0,0.86233
3,42,0,10,70,46,0,1,0.74585
3,43,0,10,70,42,0,1,4.4108
3,44,0,10,70,48,0,1,1.013
3,45,0,10,70,46,0,1,1.3955
3,46,0,10,70,50,0,1,0.79559
3,47,0,10,70,44,0,1,1.0134
3,48,0,10,70,33,1,0,3.0155
3,49,0,10,70,28,1,0,1.4123
3,50,0,10,70,42,0,1,0.99565
3,51,0,10,70,40,0,1,1.9964
3,52,0,10,70,27,1,0,1.0468
3,53,0,10,70,48,1,0,0.97913
3,54,0,10,70,39,1,0,1.1456
3,55,0,10,70,33,1,0,2.2466
3,56,0,10,70,35,1,0,3.0803
3,57,0,10,70,36,1,0,0.76224
3,58,0,10,70,41,1,0,0.79668
3,59,0,10,70,37,0,1,0.96295
3,60,0,10,70,30,1,0,0.96327
3,61,0,10,70,46,0,1,2.3627
3,62,0,10,70,39,0,1,0.82886
3,63,0,10,70,54,1,0,1.1793
3,64,0,10,70,31,0,1,1.0135
3,65,0,10,70,35,0,1,0.64822
3,66,0,10,70,38,1,0,1.6155
3,67,0,10,70,32,1,0,1.0124
3,68,0,10,70,34,1,0,2.9131
3,69,0,10,70,44,0,1,0.76086
3,70,0,10,70,28,1,0,2.6455
3,71,0,10,70,54,0,1,1.9636
3,72,0,10,70,55,0,1,3.4635
3,73,0,10,70,29,1,0,0.87894
3,74,0,10,70,34,1,0,1.0777
3,75,0,10,70,34,0,1,1.3442
3,76,0,10,70,50,1,0,0.81238
3,77,0,10,70,27,1,0,0.84446
3,78,0,10,70,30,1,0,1.1787
3,79,0,10,70,38,0,1,1.9807
3,80,0,10,70,36,1,0,4.6622
3,81,0,10,70,53,0,1,1.0623
3,82,0,10,70,37,0,1,0.92884
3,83,0,10,70,50,0,1,2.0798
3,84,0,10,70,45,1,0,3.1133
3,85,0,10,70,45,1,0,0.84418
3,86,0,10,70,25,1,0,1.1618
3,87,0,10,70,26,1,0,1.8457
3,88,0,10,70,52,0,1,0.99579
3,89,0,10,70,40,1,0,1.0818
3,90,0,10,70,51,0,1,2.7323
3,91,0,10,70,49,0,1,0.91344
3,92,0,10,70,33,1,0,1.2608
3,93,0,10,70,47,0,1,0.71212
3,94,0,10,70,45,0,1,1.0124
3,95,0,10,70,40,1,0,0.5958
3,96,0,10,70,41,1,0,0.77892
3,97,0,10,70,33,1,0,0.77925
3,98,0,10,70,37,0,1,1.4625
3,99,0,10,70,49,0,1,0.81496
3,100,0,10,70,51,1,0,0.96316
4,1,0,30,90,53,1,0,3.595
4,2,0,30,90,56,1,0,1.7462
4,3,0,30,90,73,0,1,3.0609
4,4,0,30,90,46,1,0,1.7776
4,5,0,30,90,70,1,0,1.4131
4,6,0,30,90,48,1,0,1.8956
4,7,0,30,90,67,0,1,1.9316
4,8,0,30,90,48,1,0,1.4959
4,9,0,30,90,55,1,0,1.3157
4,10,0,30,90,61,1,0,1.5807
4,11,0,30,90,53,1,0,0.89683
4,12,0,30,90,70,0,1,1.4961
4,13,0,30,90,69,0,1,2.3469
4,14,0,30,90,63,1,0,1.8797
4,15,0,30,90,59,1,0,1.9296
4,16,0,30,90,70,0,1,1.346
4,17,0,30,90,67,0,1,1.4286
4,18,0,30,90,58,1,0,2.3108
4,19,0,30,90,57,1,0,1.2143
4,20,0,30,90,51,1,0,4.4963
4,21,0,30,90,74,0,1,1.1792
4,22,0,30,90,60,1,0,1.0137
4,23,0,30,90,66,0,1,1.1115
4,24,0,30,90,48,1,0,1.182
4,25,0,30,90,50,1,0,1.03
4,26,0,30,90,59,0,1,1.4286
4,27,0,30,90,62,0,1,3.1459
4,28,0,30,90,73,0,1,1.5945
4,29,0,30,90,57,1,0,1.0121
4,30,0,30,90,68,0,1,0.99662
4,31,0,30,90,60,1,0,1.4788
4,32,0,30,90,45,1,0,0.77946
4,33,0,30,90,49,1,0,0.89426
4,34,0,30,90,64,0,1,0.84568
4,35,0,30,90,63,1,0,1.4125
4,36,0,30,90,58,1,0,1.1472
4,37,0,30,90,55,1,0,0.99679
4,38,0,30,90,63,1,0,0.94712
4,39,0,30,90,72,0,1,1.7142
4,40,0,30,90,67,1,0,1.2793
4,41,0,30,90,62,1,0,1.3115
4,42,0,30,90,60,1,0,1.0627
4,43,0,30,90,50,1,0,0.9457
4,44,0,30,90,55,1,0,0.86254
4,45,0,30,90,52,1,0,0.84641
4,46,0,30,90,73,0,1,1.0941
4,47,0,30,90,66,1,0,1.0795
4,48,0,30,90,75,0,1,1.2125
4,49,0,30,90,57,1,0,1.1957
4,50,0,30,90,52,1,0,1.5651
4,51,0,30,90,52,1,0,1.411
4,52,0,30,90,53,1,0,0.97772
4,53,0,30,90,64,1,0,1.2944
4,54,0,30,90,50,1,0,0.82896
4,55,0,30,90,45,1,0,1.3621
4,56,0,30,90,47,1,0,0.8631
4,57,0,30,90,49,1,0,0.72755
4,58,0,30,90,74,0,1,0.79602
4,59,0,30,90,49,1,0,0.84559
4,60,0,30,90,71,0,1,0.8286
4,61,0,30,90,74,0,1,0.87784
4,62,0,30,90,61,1,0,1.1133
4,63,0,30,90,72,0,1,0.71165
4,64,0,30,90,47,1,0,0.8122
4,65,0,30,90,63,1,0,1.2133
4,66,0,30,90,70,0,1,1.5959
4,67,0,30,90,61,1,0,1.4121
4,68,0,30,90,69,1,0,0.89505
4,69,0,30,90,73,0,1,1.2466
4,70,0,30,90,68,1,0,1.3786
4,71,0,30,90,58,1,0,0.87763
4,72,0,30,90,51,1,0,0.57982
4,73,0,30,90,64,1,0,1.0629
4,74,0,30,90,50,1,0,1.0487
4,75,0,30,90,71,1,0,1.0631
4,76,0,30,90,54,1,0,0.81407
4,77,0,30,90,66,1,0,0.89558
4,78,0,30,90,60,1,0,0.64857
4,79,0,30,90,75,1,0,0.96237
4,80,0,30,90,65,1,0,1.0798
4,81,0,30,90,71,0,1,0.91269
4,82,0,30,90,47,1,0,1.0956
4,83,0,30,90,59,1,0,0.91305
4,84,0,30,90,47,1,0,0.77981
4,85,0,30,90,57,1,0,0.73149
4,86,0,30,90,67,1,0,0.8978
4,87,0,30,90,46,1,0,4.463
4,88,0,30,90,56,1,0,0.89381
4,89,0,30,90,62,1,0,1.0627
4,90,0,30,90,65,1,0,0.9285
4,91,0,30,90,54,1,0,0.79581
4,92,0,30,90,46,1,0,0.77901
4,93,0,30,90,65,1,0,0.61207
4,94,0,30,90,69,1,0,1.0975
4,95,0,30,90,68,1,0,0.86357
4,96,0,30,90,54,1,0,0.77936
4,97,0,30,90,56,1,0,0.6289
4,98,0,30,90,51,1,0,1.0293
4,99,0,30,90,53,1,0,0.66381
4,100,0,30,90,72,0,1,1.5153
5,1,0,10,70,47,1,0,1.1615
5,2,0,10,70,33,1,0,2.129
5,3,0,10,70,51,0,1,2.4128
5,4,0,10,70,52,1,0,1.8792
5,5,0,10,70,46,0,1,1.146
5,6,0,10,70,44,1,0,2.8793
5,7,0,10,70,53,1,0,1.0794
5,8,0,10,70,50,0,1,1.165
5,9,0,10,70,47,0,1,2.4467
5,10,0,10,70,33,1,0,0.87927
5,11,0,10,70,43,0,1,1.5146
5,12,0,10,70,55,0,1,3.796
5,13,0,10,70,41,1,0,2.229
5,14,0,10,70,30,1,0,1.3463
5,15,0,10,70,47,1,0,1.0462
5,16,0,10,70,50,0,1,0.87962
5,17,0,10,70,40,1,0,1.1793
5,18,0,10,70,44,0,1,0.91484
5,19,0,10,70,30,1,0,0.7795
5,20,0,10,70,49,0,1,0.74618
5,21,0,10,70,32,1,0,1.2989
5,22,0,10,70,38,1,0,0.81413
5,23,0,10,70,42,0,1,0.9982
5,24,0,10,70,39,1,0,0.67866
5,25,0,10,70,35,1,0,1.0126
5,26,0,10,70,37,0,1,0.83031
5,27,0,10,70,39,1,0,0.72886
5,28,0,10,70,39,1,0,0.94569
5,29,0,10,70,37,1,0,1.0292
5,30,0,10,70,53,0,1,0.79803
5,31,0,10,70,27,1,0,0.81211
5,32,0,10,70,38,1,0,0.96546
5,33,0,10,70,45,1,0,0.8125
5,34,0,10,70,53,0,1,0.86303
5,35,0,10,70,28,1,0,0.92961
5,36,0,10,70,32,1,0,0.765
5,37,0,10,70,43,0,1,1.8125
5,38,0,10,70,43,0,1,1.1633
5,39,0,10,70,36,1,0,1.0133
5,40,0,10,70,50,0,1,0.82998
5,41,0,10,70,51,0,1,1.1134
5,42,0,10,70,35,1,0,0.79681
5,43,0,10,70,34,1,0,0.71272
5,44,0,10,70,36,1,0,0.89632
5,45,0,10,70,27,1,0,0.82961
5,46,0,10,70,42,1,0,0.98144
5,47,0,10,70,45,0,1,1.0628
5,48,0,10,70,40,0,1,1.213
5,49,0,10,70,33,1,0,0.78185
5,50,0,10,70,43,1,0,0.92951
5,51,0,10,70,30,1,0,0.77995
5,52,0,10,70,26,1,0,0.89693
5,53,0,10,70,36,1,0,0.72949
5,54,0,10,70,49,0,1,1.4626
5,55,0,10,70,27,1,0,1.6128
5,56,0,10,70,45,1,0,0.84565
5,57,0,10,70,54,0,1,0.84614
5,58,0,10,70,26,1,0,0.7624
5,59,0,10,70,34,1,0,1.0454
5,60,0,10,70,48,0,1,0.79591
5,61,0,10,70,46,1,0,1.4961
5,62,0,10,70,29,1,0,0.72984
5,63,0,10,70,28,1,0,0.84578
5,64,0,10,70,54,0,1,1.1794
5,65,0,10,70,40,1,0,0.84662
5,66,0,10,70,31,1,0,1.1465
5,67,0,10,70,51,0,1,0.79556
5,68,0,10,70,35,1,0,0.67948
5,69,0,10,70,27,1,0,0.62969
5,70,0,10,70,44,1,0,0.74809
5,71,0,10,70,32,1,0,0.86284
5,72,0,10,70,30,1,0,0.77956
5,73,0,10,70,25,1,0,0.96173
5,74,0,10,70,48,1,0,3.8469
5,75,0,10,70,54,0,1,0.66365
5,76,0,10,70,48,0,1,0.78108
5,77,0,10,70,37,1,0,0.72996
5,78,0,10,70,29,1,0,0.61235
5,79,0,10,70,52,0,1,0.71226
5,80,0,10,70,28,1,0,0.61543
5,81,0,10,70,41,0,1,0.84616
5,82,0,10,70,25,1,0,0.76292
5,83,0,10,70,33,1,0,0.73192
5,84,0,10,70,40,1,0,0.64679
5,85,0,10,70,52,0,1,0.64666
5,86,0,10,70,42,1,0,0.6647
5,87,0,10,70,47,1,0,0.81259
5,88,0,10,70,50,0,1,0.69589
5,89,0,10,70,55,0,1,0.76294
5,90,0,10,70,46,0,1,0.68205
5,91,0,10,70,31,1,0,1.1464
5,92,0,10,70,53,0,1,0.47846
5,93,0,10,70,38,1,0,0.69893
5,94,0,10,70,34,1,0,1.4132
5,95,0,10,70,31,1,0,0.69614
5,96,0,10,70,37,1,0,0.54653
5,97,0,10,70,49,1,0,1.0131
5,98,0,10,70,29,1,0,0.51299
5,99,0,10,70,41,0,1,0.72987
5,100,0,10,70,26,1,0,0.64592
6,1,0,30,90,68,1,0,1.4967
6,2,0,30,90,53,1,0,1.3637
6,3,0,30,90,71,1,0,1.6307
6,4,0,30,90,73,0,1,1.7971
6,5,0,30,90,67,1,0,1.7641
6,6,0,30,90,65,1,0,1.1468
6,7,0,30,90,73,0,1,1.8641
6,8,0,30,90,70,0,1,1.4141
6,9,0,30,90,67,0,1,1.2972
6,10,0,30,90,54,1,0,1.9643
6,11,0,30,90,64,1,0,1.2307
6,12,0,30,90,62,1,0,0.98032
6,13,0,30,90,50,1,0,2.1639
6,14,0,30,90,68,1,0,1.4971
6,15,0,30,90,70,0,1,1.214
6,16,0,30,90,61,1,0,1.6981
6,17,0,30,90,65,1,0,1.3639
6,18,0,30,90,51,1,0,1.4967
6,19,0,30,90,69,0,1,1.2972
6,20,0,30,90,52,1,0,1.6138
6,21,0,30,90,59,1,0,1.1636
6,22,0,30,90,63,1,0,2.414
6,23,0,30,90,60,1,0,1.5971
6,24,0,30,90,55,1,0,1.0306
6,25,0,30,90,58,1,0,1.4974
6,26,0,30,90,60,1,0,1.0638
6,27,0,30,90,59,0,1,1.7973
6,28,0,30,90,45,1,0,1.4972
6,29,0,30,90,57,1,0,1.1487
6,30,0,30,90,74,0,1,1.5804
6,31,0,30,90,47,1,0,1.0137
6,32,0,30,90,59,1,0,1.0805
6,33,0,30,90,66,0,1,1.3974
6,34,0,30,90,73,0,1,1.4296
6,35,0,30,90,48,1,0,1.097
6,36,0,30,90,53,1,0,1.0299
6,37,0,30,90,63,1,0,1.0971
6,38,0,30,90,64,1,0,1.2474
6,39,0,30,90,57,1,0,1.3636
6,40,0,30,90,71,0,1,1.2471
6,41,0,30,90,72,0,1,1.0636
6,42,0,30,90,56,1,0,1.3801
6,43,0,30,90,55,1,0,0.84672
6,44,0,30,90,57,1,0,0.84723
6,45,0,30,90,48,1,0,0.94676
6,46,0,30,90,63,1,0,0.84704
6,47,0,30,90,66,0,1,1.0139
6,48,0,30,90,60,1,0,0.98048
6,49,0,30,90,54,1,0,1.0804
6,50,0,30,90,63,0,1,1.0638
6,51,0,30,90,50,1,0,1.3305
6,52,0,30,90,47,1,0,0.83067
6,53,0,30,90,56,1,0,0.93068
6,54,0,30,90,70,0,1,3.4806
6,55,0,30,90,47,1,0,1.7638
6,56,0,30,90,65,0,1,1.4641
6,57,0,30,90,75,0,1,1.6469
6,58,0,30,90,46,1,0,0.63076
6,59,0,30,90,55,1,0,0.66381
6,60,0,30,90,68,0,1,0.99707
6,61,0,30,90,66,0,1,1.3636
6,62,0,30,90,50,1,0,2.1471
6,63,0,30,90,49,1,0,0.79676
6,64,0,30,90,74,0,1,1.0473
6,65,0,30,90,61,0,1,4.1305
6,66,0,30,90,52,1,0,1.4636
6,67,0,30,90,72,0,1,1.7472
6,68,0,30,90,56,1,0,1.348
6,69,0,30,90,48,1,0,1.4471
6,70,0,30,90,64,1,0,1.1477
6,71,0,30,90,53,1,0,0.83039
6,72,0,30,90,45,1,0,1.6133
6,73,0,30,90,51,1,0,1.6473
6,74,0,30,90,46,1,0,1.4141
6,75,0,30,90,69,0,1,1.3636
6,76,0,30,90,75,0,1,1.2972
6,77,0,30,90,69,0,1,1.1806
6,78,0,30,90,57,1,0,1.1472
6,79,0,30,90,50,1,0,1.1642
6,80,0,30,90,73,0,1,0.89709
6,81,0,30,90,49,1,0,1.3138
6,82,0,30,90,61,0,1,2.8469
6,83,0,30,90,46,1,0,1.0802
6,84,0,30,90,53,1,0,1.1139
6,85,0,30,90,60,1,0,1.2307
6,86,0,30,90,72,0,1,0.76387
6,87,0,30,90,62,0,1,1.7306
6,88,0,30,90,67,0,1,1.4466
6,89,0,30,90,71,0,1,2.7138
6,90,0,30,90,67,0,1,1.6473
6,91,0,30,90,52,1,0,1.0804
6,92,0,30,90,74,0,1,1.2303
6,93,0,30,90,58,1,0,1.3807
6,94,0,30,90,54,1,0,2.8305
6,95,0,30,90,51,1,0,1.5969
6,96,0,30,90,58,1,0,2.7302
6,97,0,30,90,70,0,1,0.94695
6,98,0,30,90,49,1,0,1.7138
6,99,0,30,90,62,0,1,1.097
6,100,0,30,90,47,1,0,1.3471
7,1,0,10,70,33,1,0,4.7438
7,2,0,10,70,37,1,0,2.161
7,3,0,10,70,54,1,0,4.7112
7,4,0,10,70,25,1,0,2.4776
7,5,0,10,70,41,1,0,1.9482
7,6,0,10,70,38,1,0,8.2441
7,7,0,10,70,35,1,0,1.5946
7,8,0,10,70,34,1,0,2.0778
7,9,0,10,70,28,1,0,5.1123
7,10,0,10,70,30,1,0,1.5111
7,11,0,10,70,30,1,0,10.678
7,12,0,10,70,44,1,0,1.8468
7,13,0,10,70,27,1,0,1.6115
7,14,0,10,70,54,1,0,3.1107
7,15,0,10,70,42,1,0,1.6786
7,16,0,10,70,49,1,0,1.5315
7,17,0,10,70,49,1,0,2.5132
7,18,0,10,70,32,1,0,1.2113
7,19,0,10,70,41,1,0,3.3114
7,20,0,10,70,48,1,0,1.1942
7,21,0,10,70,49,1,0,2.1613
7,22,0,10,70,43,1,0,0.96079
7,23,0,10,70,33,1,0,1.2777
7,24,0,10,70,27,1,0,1.6776
7,25,0,10,70,40,1,0,1.9606
7,26,0,10,70,45,1,0,2.1944
7,27,0,10,70,26,1,0,1.1779
7,28,0,10,70,47,1,0,2.4607
7,29,0,10,70,40,1,0,1.4281
7,30,0,10,70,52,1,0,1.2447
7,31,0,10,70,34,1,0,1.1152
7,32,0,10,70,53,1,0,1.5117
7,33,0,10,70,31,1,0,1.6614
7,34,0,10,70,36,1,0,2.061
7,35,0,10,70,36,1,0,1.6646
7,36,0,10,70,30,1,0,2.1447
7,37,0,10,70,53,1,0,1.7771
7,38,0,10,70,52,1,0,1.0106
7,39,0,10,70,28,1,0,1.1612
7,40,0,10,70,29,1,0,1.3943
7,41,0,10,70,40,1,0,1.5443
7,42,0,10,70,37,1,0,1.0777
7,43,0,10,70,38,1,0,1.1442
7,44,0,10,70,46,1,0,1.1947
7,45,0,10,70,41,1,0,1.1319
7,46,0,10,70,50,1,0,2.3107
7,47,0,10,70,47,1,0,1.311
7,48,0,10,70,35,1,0,1.1278
7,49,0,10,70,50,1,0,2.0443
7,50,0,10,70,51,1,0,0.97756
7,51,0,10,70,27,1,0,1.8136
7,52,0,10,70,53,1,0,1.497
7,53,0,10,70,35,1,0,1.4109
7,54,0,10,70,32,1,0,1.6433
7,55,0,10,70,50,1,0,1.3274
7,56,0,10,70,51,1,0,1.9107
7,57,0,10,70,33,1,0,1.5638
7,58,0,10,70,39,1,0,1.3642
7,59,0,10,70,37,1,0,1.9607
7,60,0,10,70,25,1,0,1.1445
7,61,0,10,70,36,1,0,1.1613
7,62,0,10,70,31,1,0,1.2138
7,63,0,10,70,54,1,0,1.6443
7,64,0,10,70,45,1,0,1.0445
7,65,0,10,70,43,1,0,1.1285
7,66,0,10,70,29,1,0,0.97931
7,67,0,10,70,51,1,0,1.3481
7,68,0,10,70,47,1,0,1.1443
