block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,up,b_on_left,75,38,72,47,87,51,61,89,39,82,54,61,388,368,316.9639999999549,left,true,true,,,,
alt-numbers,up,a_on_left,76,90,62,85,82,73,55,89,47,79,80,69,402,485,333.38000000000466,right,true,true,,,,
alt-numbers,up,b_on_right,72,77,42,29,60,85,86,72,27,77,44,78,418,331,283.3730000000214,left,true,true,,,,
alt-numbers,up,a_on_left,55,83,38,38,57,47,81,43,66,38,43,86,340,335,333.3800000000047,right,false,false,,,,
alt-numbers,up,a_on_left,44,85,72,85,60,72,87,75,79,66,83,73,425,456,366.71800000001684,right,true,true,,,,
alt-numbers,up,b_on_left,47,53,60,40,51,85,56,23,46,71,45,64,305,336,350.0489999999409,right,true,true,,,,
alt-numbers,up,b_on_left,87,66,39,76,41,25,77,83,79,88,67,85,390,423,400.055999999994,left,false,false,,,,
alt-numbers,up,a_on_left,37,35,69,89,61,79,90,88,81,37,53,35,391,363,300.04200000002754,left,true,true,,,,
alt-numbers,up,b_on_left,66,71,67,23,35,66,69,60,59,90,82,21,378,331,283.372999999905,left,true,true,,,,
alt-numbers,up,b_on_right,58,56,90,38,77,67,78,84,84,75,31,85,405,418,466.7320000000066,left,false,false,,,,
alt-numbers,up,b_on_right,54,42,79,58,46,69,26,89,81,85,56,41,384,342,350.0490000000224,left,true,true,,,,
alt-numbers,up,a_on_right,56,72,72,36,86,52,71,67,75,67,54,51,345,414,366.71800000000525,right,true,true,,,,
alt-numbers,up,a_on_left,56,32,68,86,60,80,90,86,51,88,71,45,396,417,333.38000000001637,left,false,false,,,,
alt-numbers,up,a_on_left,55,84,81,60,61,79,56,27,53,46,46,86,352,382,433.3939999999829,left,false,false,,,,
alt-numbers,up,a_on_left,66,71,67,23,35,66,69,60,59,90,82,21,378,331,416.7250000000234,left,true,true,,,,
alt-numbers,up,b_on_right,87,80,75,49,75,30,61,53,85,45,79,90,347,462,366.7179999999237,right,true,true,,,,
alt-numbers,up,a_on_left,87,15,63,37,32,15,81,54,88,81,77,69,428,271,333.38000000001637,left,true,true,,,,
alt-numbers,up,b_on_right,85,85,66,64,72,61,72,82,65,69,68,49,410,428,383.3869999998715,right,true,true,,,,
alt-numbers,up,a_on_left,66,60,90,81,42,69,34,48,90,54,64,41,386,353,316.71100000002195,left,true,true,,,,
alt-numbers,up,a_on_left,33,52,68,53,42,52,64,71,67,53,85,35,359,316,266.70399999999216,left,true,true,,,,
alt-numbers,up,a_on_right,58,56,90,38,77,67,78,84,84,75,31,85,405,418,283.3730000000214,left,false,false,,,,
alt-numbers,up,b_on_left,81,72,40,19,62,61,52,38,90,86,82,73,407,349,316.7110000000103,left,true,true,,,,
alt-numbers,up,a_on_right,72,77,42,29,60,85,86,72,27,77,44,78,418,331,283.3729999999865,left,true,true,,,,
alt-numbers,up,b_on_right,66,39,82,79,72,34,24,76,30,78,50,72,378,324,483.40100000002434,right,false,false,,,,
alt-numbers,up,b_on_right,54,30,72,35,79,82,86,46,54,81,61,65,339,406,400.05599999997077,right,true,true,,,,
alt-numbers,up,a_on_right,78,77,61,42,85,66,78,81,53,71,79,49,386,434,333.3800000000047,right,true,true,,,,
alt-numbers,up,a_on_left,86,76,62,43,66,86,54,68,38,74,82,80,388,427,383.3870000000229,right,true,true,,,,
alt-numbers,up,b_on_right,86,61,88,74,89,52,69,33,83,61,90,51,332,505,283.37300000003313,right,true,true,,,,
alt-numbers,up,a_on_left,58,68,37,65,22,36,88,58,71,70,53,31,329,328,366.71800000000525,right,false,false,,,,
alt-numbers,up,a_on_left,81,72,40,19,62,61,52,38,90,86,82,73,407,349,350.0489999998943,left,true,true,,,,
alt-numbers,up,a_on_right,72,29,38,17,41,89,83,74,40,88,43,56,353,317,416.7249999999885,left,true,true,,,,
alt-numbers,up,b_on_left,33,52,68,53,42,52,64,71,67,53,85,35,359,316,333.4480999998981,left,true,true,,,,
alt-numbers,up,b_on_left,83,34,78,54,24,76,24,59,86,77,44,55,339,355,433.3939999999829,right,true,true,,,,
alt-numbers,up,b_on_left,44,85,72,85,60,72,87,75,79,66,83,73,425,456,350.0490000000108,right,true,true,,,,
alt-numbers,up,a_on_right,70,76,53,89,81,55,78,18,64,48,88,72,358,434,366.7179999999936,right,true,true,,,,
alt-numbers,up,b_on_left,56,32,68,86,60,80,90,86,51,88,71,45,396,417,316.89500000000703,right,true,true,,,,
alt-numbers,up,b_on_left,55,84,81,60,61,79,56,27,53,46,46,86,352,382,483.40099999996613,right,true,true,,,,
alt-numbers,up,a_on_left,89,53,55,81,59,42,89,27,69,87,57,67,418,357,450.06299999997725,left,true,true,,,,
alt-numbers,up,b_on_right,64,79,72,83,90,19,61,17,29,41,55,26,265,371,600.0840000000319,right,true,true,,,,
alt-numbers,up,b_on_left,86,76,62,43,66,86,54,68,38,74,82,80,388,427,433.3940000000411,right,true,true,,,,
alt-numbers,up,b_on_left,84,72,64,64,40,75,48,81,90,59,74,59,400,410,433.3939999999829,right,true,true,,,,
alt-numbers,up,a_on_right,39,76,74,32,77,38,75,24,59,64,70,76,310,394,533.407999999961,right,true,true,,,,
alt-numbers,up,b_on_left,30,69,78,65,73,79,70,64,55,84,82,33,388,394,316.89820000001936,right,true,true,,,,
alt-numbers,up,b_on_right,56,72,72,36,86,52,71,67,75,67,54,51,345,414,350.0490000000107,right,true,true,,,,
alt-numbers,up,b_on_left,37,35,69,89,61,79,90,88,81,37,53,35,391,363,333.3800000000164,left,true,true,,,,
alt-numbers,up,a_on_right,58,90,73,88,69,69,88,57,90,67,64,87,458,442,466.73199999990175,right,false,false,,,,
alt-numbers,up,b_on_left,76,90,62,85,82,73,55,89,47,79,80,69,402,485,433.3940000000411,right,true,true,,,,
alt-numbers,up,b_on_left,34,60,62,47,82,73,38,80,21,66,77,52,314,378,516.7390000000597,left,false,false,,,,
alt-numbers,up,a_on_right,54,42,79,58,46,69,26,89,81,85,56,41,384,342,350.0490000000108,left,true,true,,,,
