block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-numbers,down,b_on_right,27,70,33,44,43,47,39,31,59,63,32,62,264,286,299.9939999997150,left,FALSE,FALSE,,,,
seq-numbers,down,b_on_right,33,14,36,35,42,40,15,73,27,18,10,62,200,205,200.00599999986600,left,FALSE,FALSE,,,,
seq-numbers,down,a_on_left,12,37,52,55,28,43,36,46,20,44,27,20,227,193,216.66200000010400,right,FALSE,FALSE,,,,
seq-numbers,down,a_on_right,10,22,23,66,36,16,30,12,12,27,20,55,156,173,516.9059999999130,left,FALSE,FALSE,,,,
seq-numbers,down,a_on_right,34,25,39,44,52,32,65,14,13,19,55,80,246,226,206.96600000001500,right,FALSE,FALSE,,,,
seq-numbers,down,b_on_right,11,18,35,62,48,25,19,43,31,15,36,45,199,189,200.00799999982100,left,TRUE,TRUE,,,,
seq-numbers,down,a_on_left,62,65,39,55,77,24,16,55,35,35,19,35,322,195,216.66600000034100,right,FALSE,FALSE,,,,
seq-numbers,down,b_on_left,34,51,23,53,26,32,33,44,64,18,53,35,247,219,283.3319999997500,left,TRUE,TRUE,,,,
seq-numbers,down,b_on_right,34,25,39,44,52,32,65,14,13,19,55,80,226,246,200.0040000002830,left,FALSE,FALSE,,,,
seq-numbers,down,a_on_left,27,37,12,15,59,24,22,16,11,13,54,65,174,181,216.6399999997580,right,TRUE,TRUE,,,,
seq-numbers,down,a_on_right,11,13,60,63,29,32,39,20,11,54,65,12,201,208,299.9700000002050,right,TRUE,TRUE,,,,
seq-numbers,down,a_on_right,13,24,49,10,49,64,50,28,56,54,75,18,281,209,216.65999999982300,right,FALSE,FALSE,,,,
seq-numbers,down,a_on_left,33,37,31,64,58,79,35,35,72,18,27,49,302,236,249.9880000002680,right,FALSE,FALSE,,,,
seq-numbers,down,a_on_left,74,56,19,12,12,69,22,16,25,44,62,26,242,195,333.3379999998960,left,TRUE,TRUE,,,,
seq-numbers,down,a_on_left,71,26,15,17,27,42,29,29,14,14,63,26,198,175,333.3239999998830,left,TRUE,TRUE,,,,
seq-numbers,down,a_on_left,47,40,10,32,23,34,21,11,29,39,13,58,186,171,250.0039999998180,left,TRUE,TRUE,,,,
seq-numbers,down,a_on_right,19,71,23,29,25,21,45,18,24,45,51,57,240,188,766.6480000004180,right,FALSE,FALSE,,,,
seq-numbers,down,a_on_left,12,42,15,16,32,77,74,40,28,28,31,36,194,237,200.00799999982100,left,FALSE,FALSE,,,,
seq-numbers,down,b_on_left,41,19,44,19,14,50,57,13,13,29,41,26,179,187,300.01200000005800,right,TRUE,TRUE,,,,
seq-numbers,down,b_on_left,13,19,21,29,24,17,18,58,47,24,70,14,231,123,200.56799999973700,left,TRUE,TRUE,,,,
seq-numbers,down,a_on_right,34,18,65,20,20,51,27,32,57,14,15,47,192,208,216.64799999985800,left,FALSE,FALSE,,,,
seq-numbers,down,b_on_right,44,31,73,33,13,10,19,30,30,37,12,71,204,199,216.66799999978400,right,FALSE,FALSE,,,,
seq-numbers,down,b_on_left,28,38,45,19,38,29,43,16,72,25,24,27,207,197,216.6480000001380,right,FALSE,FALSE,,,,
seq-numbers,down,b_on_left,62,65,39,55,77,24,16,55,35,35,19,35,195,322,233.34199999999300,left,FALSE,FALSE,,,,
seq-numbers,down,b_on_left,53,25,57,37,18,44,22,58,47,16,13,28,184,234,200.09199999989900,right,TRUE,TRUE,,,,
seq-numbers,down,b_on_left,63,32,39,10,52,45,72,73,35,57,30,77,344,241,783.1299999994230,right,FALSE,FALSE,,,,
seq-numbers,down,b_on_right,17,19,10,21,44,46,62,13,45,40,36,55,157,251,383.32800000011900,left,FALSE,FALSE,,,,
seq-numbers,down,b_on_left,12,42,15,16,32,77,74,40,28,28,31,36,237,194,350.0440000002270,left,TRUE,TRUE,,,,
seq-numbers,down,b_on_right,20,37,19,12,10,38,25,19,52,18,20,13,136,147,216.65999999982300,left,FALSE,FALSE,,,,
