block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-bars,down,0,46,54,31,73,48,16,19,21,70,34,12,31,268,187,283.3729999999982,left,true,true,,,,
sim-bars,down,0,32,10,44,75,46,63,60,47,24,18,77,34,270,260,466.7320000000066,left,true,true,,,,
sim-bars,down,0,60,47,24,18,77,34,32,10,44,75,46,63,260,270,816.7810000000285,right,true,true,,,,
sim-bars,down,0,28,74,20,38,25,65,74,12,30,15,72,35,250,238,516.7390000000248,left,true,true,,,,
sim-bars,down,0,26,23,42,13,13,30,27,10,33,47,12,41,147,170,416.72500000003504,right,true,true,,,,
sim-bars,down,0,59,20,11,21,67,20,47,12,79,67,33,11,198,249,583.414999999979,right,true,true,,,,
sim-bars,down,0,27,11,55,36,22,12,17,10,29,58,25,69,163,208,1033.4779999999093,right,true,true,,,,
sim-bars,down,0,33,18,12,53,68,12,47,43,25,39,68,66,196,288,983.4710000000191,right,true,true,,,,
seq-numbers,down,b_on_right,13,16,11,14,72,10,18,15,15,49,22,10,136,129,333.38000000001637,right,false,false,,,,
seq-numbers,down,a_on_right,32,25,32,44,39,43,35,37,21,41,18,84,236,215,366.7180000000285,left,true,true,,,,
seq-numbers,down,b_on_left,39,15,59,50,19,41,15,27,12,24,41,14,133,223,266.7040000000387,right,true,true,,,,
seq-numbers,down,a_on_left,27,41,80,17,19,14,13,16,16,43,21,14,198,123,200.02799999993294,left,true,true,,,,
seq-numbers,down,b_on_left,30,25,18,23,19,47,15,14,88,65,20,20,222,162,333.3800000000047,left,true,true,,,,
seq-numbers,down,a_on_left,57,10,23,16,29,36,39,51,16,17,45,62,171,230,283.3729999999981,right,true,true,,,,
seq-numbers,down,a_on_right,17,18,32,33,26,47,27,49,28,54,46,57,261,173,966.8020000000596,right,false,false,,,,
seq-numbers,down,b_on_left,14,45,67,20,16,57,21,31,61,36,35,21,205,219,550.0770000000368,right,true,true,,,,
seq-numbers,down,b_on_right,11,22,35,14,59,12,51,68,40,65,47,12,153,283,216.84469999999274,right,true,true,,,,
seq-numbers,down,b_on_right,71,35,34,29,84,11,57,63,25,14,25,25,264,209,250.03500000004428,left,true,true,,,,
seq-numbers,down,a_on_right,44,26,12,32,69,40,17,57,39,29,35,19,196,223,366.7180000000169,right,true,true,,,,
seq-numbers,down,a_on_right,71,35,34,29,84,11,57,63,25,14,25,25,209,264,366.7180000000052,right,true,true,,,,
seq-numbers,down,b_on_right,62,40,35,52,20,33,10,40,21,20,36,61,242,188,200.02799999995625,left,true,true,,,,
seq-numbers,down,a_on_left,19,41,58,16,40,38,44,52,52,22,66,46,212,282,200.02800000002608,right,true,true,,,,
seq-numbers,down,b_on_left,31,61,38,63,80,29,75,32,40,40,38,24,249,302,366.71800000000525,right,true,true,,,,
seq-numbers,down,b_on_right,32,23,40,14,71,75,69,21,68,26,43,27,255,254,833.4500000000112,left,true,true,,,,
seq-numbers,down,b_on_left,32,15,54,60,11,24,29,36,22,24,20,32,163,196,750.1050000000747,right,true,true,,,,
seq-numbers,down,b_on_right,47,40,10,29,24,25,19,16,54,22,32,14,175,157,1217.0558999998725,right,false,false,,,,
seq-numbers,down,b_on_right,48,48,69,24,28,27,22,26,28,66,42,33,244,217,550.0770000000018,right,false,false,,,,
seq-numbers,down,b_on_left,24,21,29,14,12,26,76,21,12,17,41,41,208,126,400.05600000012214,left,true,true,,,,
seq-numbers,down,b_on_left,17,31,62,85,15,26,65,24,53,72,46,18,278,236,400.05600000012197,right,false,false,,,,
seq-numbers,down,a_on_right,48,48,69,24,28,27,22,26,28,66,42,33,217,244,200.02799999993294,left,false,false,,,,
seq-numbers,down,b_on_right,82,24,27,13,21,12,44,21,22,10,18,68,179,183,216.69699999992736,right,true,true,,,,
seq-numbers,down,a_on_right,51,62,71,37,19,58,66,11,80,20,57,41,275,298,433.3939999999013,right,true,true,,,,
seq-numbers,down,a_on_right,32,23,40,14,71,75,69,21,68,26,43,27,254,255,300.04200000013225,left,false,false,,,,
seq-numbers,down,a_on_right,31,46,44,29,30,14,15,14,52,20,28,55,184,194,633.4220000000438,left,false,false,,,,
seq-numbers,down,a_on_left,19,31,16,56,14,31,25,30,38,61,15,45,167,214,366.71799999987707,right,true,true,,,,
seq-numbers,down,b_on_left,19,41,58,16,40,38,44,52,52,22,66,46,282,212,266.7039999999106,left,true,true,,,,
seq-numbers,down,b_on_left,12,19,48,63,11,50,14,25,29,60,31,12,171,203,250.03500000000932,right,true,true,,,,
seq-numbers,down,b_on_right,52,58,32,49,15,16,46,17,55,55,19,30,222,222,233.36599999992177,right,true,true,,,,
sim-numbers,down,0,29,28,23,51,13,39,18,25,59,78,31,28,183,239,483.40100000009403,right,true,true,,,,
sim-numbers,down,0,66,61,35,79,17,28,52,30,20,29,53,20,286,204,466.73199999986684,left,true,true,,,,
sim-numbers,down,0,52,13,26,45,54,41,41,46,13,24,57,17,231,198,383.3869999999879,left,true,true,,,,
sim-numbers,down,0,36,20,72,59,53,59,64,65,16,69,42,19,299,275,416.72500000000014,left,true,true,,,,
sim-numbers,down,0,55,20,18,28,65,62,41,40,26,21,32,46,248,206,416.7250000000465,left,true,true,,,,
