block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
alt-numbers,down,a_on_left,35,33,41,64,26,15,53,33,30,15,21,25,206,185,633.0172000000953,left,true,true,,,,
alt-numbers,down,b_on_right,21,10,39,60,54,30,12,35,11,25,12,24,184,149,599.51800000004,left,true,true,,,,
alt-numbers,down,a_on_right,29,69,19,28,36,26,31,53,33,34,59,33,243,207,399.6654999998632,right,false,false,,,,
alt-numbers,down,b_on_right,26,39,27,23,50,11,61,79,32,58,14,17,227,210,533.0997999998741,right,false,false,,,,
alt-numbers,down,a_on_left,25,21,41,12,67,51,21,27,61,37,25,59,240,207,233.2233000000473,left,true,true,,,,
alt-numbers,down,a_on_left,30,10,57,14,30,21,68,26,52,13,50,50,287,134,399.5985999998869,left,true,true,,,,
alt-numbers,down,b_on_left,25,42,59,45,71,35,53,33,10,16,21,11,239,182,283.0296999999554,left,true,true,,,,
alt-numbers,down,b_on_left,47,50,58,16,31,43,35,24,60,15,56,83,287,231,432.99929999989695,right,false,false,,,,
alt-numbers,down,b_on_right,74,28,12,86,19,32,23,54,13,49,16,14,263,157,316.3224000000162,left,true,true,,,,
alt-numbers,down,b_on_left,40,67,66,22,12,16,71,19,55,30,41,38,285,192,433.0043000000296,left,true,true,,,,
alt-numbers,down,a_on_left,35,55,54,25,13,69,78,25,39,56,23,83,242,313,266.4394999999436,right,true,true,,,,
alt-numbers,down,a_on_left,51,42,13,68,46,59,16,19,61,51,20,35,207,274,416.46819999987486,left,false,false,,,,
alt-numbers,down,a_on_left,40,43,21,13,22,41,18,58,28,32,56,14,185,201,466.16830000005433,left,false,false,,,,
alt-numbers,down,a_on_right,26,80,65,21,23,15,27,15,21,51,17,10,192,179,399.65630000012453,left,true,true,,,,
alt-numbers,down,a_on_left,60,61,34,31,63,13,53,48,72,15,38,48,320,216,616.0699999999255,left,true,true,,,,
alt-numbers,down,b_on_right,32,24,39,10,34,73,17,82,57,22,33,60,271,212,382.9591999999947,left,true,true,,,,
