block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,a_on_right,12,52,30,32,54,86,79,14,37,40,57,35,262,266,1033.4780000002595,right,true,true,,,,
seq-bars,down,b_on_right,39,21,34,58,19,23,40,47,31,26,15,19,194,178,783.4429999997373,left,true,true,,,,
seq-bars,down,b_on_right,25,36,41,30,15,44,13,35,59,14,34,14,191,169,1883.596999999835,left,true,true,,,,
seq-bars,down,a_on_left,49,28,73,50,22,30,54,20,23,25,16,31,252,169,716.7669999995733,left,true,true,,,,
seq-bars,down,b_on_right,53,45,16,38,48,20,60,71,49,22,47,23,220,272,800.2979000004007,right,true,true,,,,
seq-bars,down,b_on_left,44,50,20,39,11,66,43,48,21,22,41,38,213,230,1300.1820000001235,right,true,true,,,,
seq-bars,down,a_on_left,17,36,57,68,18,68,43,20,32,10,21,61,264,187,1016.8090000003115,left,true,true,,,,
seq-bars,down,a_on_right,30,25,71,49,47,51,32,11,11,20,81,14,169,273,850.1190000004142,right,true,true,,,,
seq-bars,down,a_on_right,14,25,75,36,76,67,33,26,33,32,19,62,205,293,566.7459999998099,right,true,true,,,,
seq-bars,down,a_on_left,59,48,39,10,40,23,49,23,40,14,11,63,219,200,916.7949999995528,right,false,false,,,,
seq-bars,down,b_on_right,37,32,66,49,27,50,10,17,16,18,12,11,261,84,700.0980000002776,left,true,true,,,,
seq-bars,down,b_on_left,14,30,29,12,22,14,38,40,20,26,33,11,168,121,633.4220000001599,left,true,true,,,,
seq-bars,down,a_on_left,45,29,27,65,39,55,32,23,21,29,80,47,260,232,900.1260000003967,left,true,true,,,,
,,,,,,,,,,,,,,,,,,,,,seq-numbers,4,true,
,,,,,,,,,,,,,,,,,,,,,sim-bars,10,true,
,,,,,,,,,,,,,,,,,,,,,alt-numbers,13,true,
,,,,,,,,,,,,,,,,,,,,,sim-numbers,24,true,
,,,,,,,,,,,,,,,,,,,,,alt-bars,5,true,
,,,,,,,,,,,,,,,,,,,,,seq-bars,8,true,
,,,,,,,,,,,,,,,,,,,,,,,,6
