block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-numbers,down,0,58,35,18,46,36,34,22,13,19,41,15,23,227,133,1966.7345000002645,right,false,false,,,,
sim-numbers,down,0,47,12,25,12,30,74,26,13,29,20,45,38,200,171,816.5383000000381,left,true,true,,,,
sim-numbers,down,0,44,51,71,66,32,66,36,35,31,12,30,12,330,156,633.4699000001186,left,true,true,,,,
sim-numbers,down,0,56,17,63,12,21,50,47,43,54,30,24,58,219,256,666.7662999998197,left,false,false,,,,
sim-numbers,down,0,37,16,23,36,46,49,35,35,15,45,31,51,207,212,1999.9034999996773,right,true,true,,,,
sim-numbers,down,0,33,29,51,37,18,25,16,15,33,59,12,45,193,180,2117.3142000001158,left,true,true,,,,
sim-numbers,down,0,18,18,62,33,25,42,65,40,23,27,67,26,198,248,1166.5153000001326,right,true,true,,,,
sim-numbers,down,0,19,36,48,42,32,11,44,22,15,64,34,25,188,204,650.6655000000029,right,true,true,,,,
sim-numbers,down,0,16,10,15,56,12,21,42,30,54,13,38,23,130,200,699.7827999999629,right,true,true,,,,
sim-numbers,down,0,73,36,47,41,11,81,19,37,27,31,33,51,289,198,600.3763999999964,left,true,true,,,,
sim-numbers,down,0,28,57,19,27,38,32,11,54,66,37,11,49,201,228,650.2023000000509,right,true,true,,,,
sim-numbers,down,0,85,49,33,39,26,50,36,79,15,16,61,22,282,229,633.7556000000101,left,true,true,,,,
sim-numbers,down,0,17,13,79,71,47,55,38,33,14,10,56,11,282,162,650.0416000000432,left,true,true,,,,
sim-numbers,down,0,30,39,65,18,54,50,21,15,45,48,52,23,256,204,983.2691999999576,left,true,true,,,,
sim-numbers,down,0,39,76,23,54,69,21,49,45,59,31,30,42,282,256,683.0125000000464,left,true,true,,,,
sim-numbers,down,0,26,14,10,55,26,42,36,29,17,43,12,17,173,154,633.2273000001207,left,true,true,,,,
sim-numbers,down,0,35,36,34,17,49,70,15,39,74,40,28,16,241,212,650.2409999998753,left,true,true,,,,
sim-numbers,down,0,35,35,15,45,31,51,37,16,23,36,46,49,212,207,816.8938999997918,right,false,false,,,,
sim-numbers,down,0,37,25,11,40,36,67,46,27,24,30,29,53,216,209,533.3650000000839,left,true,true,,,,
sim-numbers,down,0,52,18,31,76,33,11,16,62,42,21,14,27,221,182,566.506600000104,left,true,true,,,,
sim-numbers,down,0,42,59,34,33,20,79,22,29,29,31,31,60,267,202,533.6623000002699,left,true,true,,,,
sim-numbers,down,0,20,47,51,23,51,53,28,12,50,29,37,13,245,169,566.7083000000565,left,true,true,,,,
sim-numbers,down,0,21,16,25,71,65,39,19,12,65,56,58,18,237,228,500.0256000000518,left,true,true,,,,
sim-numbers,down,0,23,11,55,43,14,16,12,58,21,25,49,57,162,222,550.325399999949,right,true,true,,,,
sim-numbers,down,0,34,52,33,14,20,35,33,24,17,29,18,58,188,179,533.2492999997919,right,false,false,,,,
sim-numbers,down,0,68,65,25,44,69,34,18,19,52,50,29,31,305,199,599.8098000000465,left,true,true,,,,
sim-numbers,down,0,11,82,59,64,32,29,35,47,12,52,25,26,277,197,933.3428999997673,left,true,true,,,,
sim-numbers,down,0,57,13,62,60,43,38,16,26,53,76,38,29,273,238,750.1759999996754,left,true,true,,,,
sim-numbers,down,0,38,33,14,10,56,11,17,13,79,71,47,55,162,282,416.7474999999628,right,true,true,,,,
sim-numbers,down,0,35,47,12,52,25,26,11,82,59,64,32,29,197,277,533.4827000000047,right,true,true,,,,
sim-numbers,down,0,22,13,19,41,15,23,58,35,18,46,36,34,133,227,516.6925999999745,right,true,true,,,,
sim-numbers,down,0,36,35,31,12,30,12,44,51,71,66,32,66,156,330,566.5935999999289,right,true,true,,,,
sim-numbers,down,0,37,50,12,17,40,66,28,62,41,31,16,26,222,204,633.4594000001205,right,false,false,,,,
sim-numbers,down,0,37,66,41,28,48,12,15,20,36,18,23,16,232,128,950.1743999999949,left,true,true,,,,
sim-numbers,down,0,37,38,45,17,22,54,27,29,16,60,10,34,213,176,833.090599999926,left,true,true,,,,
sim-numbers,down,0,28,12,50,29,37,13,20,47,51,23,51,53,169,245,600.0857999999075,right,true,true,,,,
sim-numbers,down,0,17,15,37,63,59,13,37,41,67,18,64,49,204,276,633.3414000001269,left,false,false,,,,
sim-numbers,down,0,76,36,27,23,40,35,40,59,19,37,62,21,237,238,550.3075999999884,right,true,true,,,,
sim-numbers,down,0,10,90,17,31,62,17,48,25,47,26,19,46,227,211,666.5613999997965,left,true,true,,,,
sim-numbers,down,0,26,44,59,12,17,25,74,36,35,24,23,15,183,207,616.9992000001947,left,false,false,,,,
sim-numbers,down,0,44,22,15,64,34,25,19,36,48,42,32,11,204,188,583.4905000000028,left,true,true,,,,
sim-numbers,down,0,10,16,27,60,34,78,57,39,17,86,12,17,225,228,816.3525999999139,right,true,true,,,,
sim-numbers,down,0,18,19,52,50,29,31,68,65,25,44,69,34,199,305,516.836800000188,right,true,true,,,,
sim-numbers,down,0,74,36,35,24,23,15,26,44,59,12,17,25,207,183,583.6065999998712,right,false,false,,,,
sim-numbers,down,0,21,15,45,48,52,23,30,39,65,18,54,50,204,256,483.3206000000937,right,true,true,,,,
sim-numbers,down,0,72,14,16,52,79,41,52,14,61,36,73,36,274,272,833.2067999998106,right,false,false,,,,
sim-numbers,down,0,25,22,32,15,44,15,48,17,52,55,21,23,153,216,1050.3252000001492,left,false,false,,,,
sim-numbers,down,0,47,43,54,30,24,58,56,17,63,12,21,50,256,219,566.9677999997513,left,true,true,,,,
sim-bars,down,0,46,27,24,30,29,53,37,25,11,40,36,67,209,216,2284.0572999999404,right,true,true,,,,
sim-bars,down,0,27,23,62,40,33,21,53,35,57,23,50,69,206,287,666.9364999999525,right,true,true,,,,
sim-bars,down,0,53,35,57,23,50,69,27,23,62,40,33,21,287,206,516.7293000000994,left,true,true,,,,
sim-bars,down,0,55,33,14,46,28,13,40,42,53,31,35,30,189,231,716.9738000000361,right,true,true,,,,
sim-bars,down,0,48,25,47,26,19,46,10,90,17,31,62,17,211,227,517.0736999999965,right,true,true,,,,
sim-bars,down,0,73,19,66,15,34,36,53,69,10,15,19,49,243,215,1383.1333999994206,right,false,false,,,,
sim-bars,down,0,65,40,23,27,67,26,18,18,62,33,25,42,248,198,616.6056999998397,left,true,true,,,,
sim-bars,down,0,31,32,28,24,11,45,25,41,17,28,81,13,171,205,583.4839999997057,right,true,true,,,,
sim-bars,down,0,26,13,29,20,45,38,47,12,25,12,30,74,171,200,516.6643000001088,right,true,true,,,,
sim-bars,down,0,15,20,36,18,23,16,37,66,41,28,48,12,128,232,450.1825999998952,right,true,true,,,,
sim-bars,down,0,19,12,65,56,58,18,21,16,25,71,65,39,228,237,583.2465000001946,right,true,true,,,,
sim-bars,down,0,11,41,39,13,60,36,17,62,31,37,30,68,200,245,683.5570000000298,right,true,true,,,,
sim-bars,down,0,49,45,59,31,30,42,39,76,23,54,69,21,256,282,599.9164000000104,right,true,true,,,,
sim-bars,down,0,16,62,42,21,14,27,52,18,31,76,33,11,182,221,633.1180000000168,right,true,true,,,,
sim-bars,down,0,28,62,41,31,16,26,37,50,12,17,40,66,204,222,1399.2994999998252,left,false,false,,,,
sim-bars,down,0,36,29,17,43,12,17,26,14,10,55,26,42,154,173,566.7611000000034,right,true,true,,,,
sim-bars,down,0,53,69,10,15,19,49,73,19,66,15,34,36,215,243,716.3660000000151,right,true,true,,,,
