block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
sim-numbers,down,0,56,20,66,52,15,48,21,17,24,53,10,52,257,177,500.06999999996054,left,true,true,,,,
sim-numbers,down,0,38,23,18,21,28,18,43,53,33,46,28,11,146,214,483.40099999996613,right,true,true,,,,
sim-numbers,down,0,46,47,41,62,18,72,12,26,54,11,33,52,286,188,400.056000000029,left,true,true,,,,
sim-numbers,down,0,49,46,17,39,11,43,51,58,84,71,43,30,205,337,433.3939999999829,right,true,true,,,,
sim-numbers,down,0,74,74,27,23,23,32,58,31,77,71,27,49,253,313,400.0559999998659,right,true,true,,,,
sim-numbers,down,0,66,37,11,30,56,41,32,24,60,39,26,23,241,204,1200.1680000000624,left,true,true,,,,
sim-numbers,down,0,43,15,17,67,16,33,11,19,76,11,32,30,191,179,733.4360000000102,right,false,false,,,,
sim-numbers,down,0,23,12,65,36,17,33,50,52,21,67,24,16,186,230,450.0630000000355,right,true,true,,,,
seq-numbers,down,a_on_right,17,48,17,10,37,47,20,30,30,49,22,12,163,176,200.23700000002282,right,true,true,,,,
seq-numbers,down,b_on_right,48,52,31,20,13,64,36,34,66,19,47,40,228,242,383.3870000000229,right,true,true,,,,
seq-numbers,down,a_on_left,47,34,10,35,18,22,22,17,40,47,52,40,166,218,316.7109999999986,left,false,false,,,,
seq-numbers,down,b_on_right,19,36,52,15,78,43,35,60,18,30,10,68,243,221,600.0840000000201,right,false,false,,,,
seq-numbers,down,b_on_left,12,10,22,17,23,26,55,35,40,26,20,11,187,110,316.71100000002195,left,true,true,,,,
seq-numbers,down,b_on_left,18,47,44,63,33,31,86,11,27,13,42,44,223,236,233.3659999999917,left,false,false,,,,
seq-numbers,down,b_on_right,12,21,50,84,47,69,16,11,64,38,40,29,283,198,300.04199999999264,left,true,true,,,,
seq-numbers,down,b_on_right,63,77,36,27,27,17,29,24,38,68,35,19,247,213,500.07000000006536,left,true,true,,,,
seq-numbers,down,b_on_left,46,38,55,68,42,53,62,20,51,37,63,84,317,302,200.0280000000145,left,true,true,,,,
seq-numbers,down,b_on_right,17,48,17,10,37,47,20,30,30,49,22,12,176,163,250.0350000000443,left,true,true,,,,
seq-numbers,down,a_on_right,63,77,36,27,27,17,29,24,38,68,35,19,213,247,783.4430000000166,right,true,true,,,,
seq-numbers,down,b_on_left,25,18,51,28,14,54,14,75,67,16,22,11,205,190,366.71800000000525,left,true,true,,,,
