block_type,treatment,start_position,setup_a1,setup_a2,setup_a3,setup_a4,setup_a5,setup_a6,setup_b1,setup_b2,setup_b3,setup_b4,setup_b5,setup_b6,total_left,total_right,waiting_elapsed,side_chosen,choice_correct,choice_correct,bonus_block_type,bonus_trial_number_chosen,bonus_trial_correct,bonus_total
seq-bars,down,b_on_right,88,23,44,26,44,34,32,53,48,12,26,58,259,229,1336.879999999925,right,false,false,,,,
seq-bars,down,a_on_right,28,14,47,35,41,19,24,72,72,46,59,16,289,184,317.50900000013644,left,true,true,,,,
seq-bars,down,b_on_right,17,15,53,63,29,27,35,18,26,41,58,15,204,193,334.2200000001816,left,true,true,,,,
seq-bars,down,b_on_left,27,71,33,19,80,43,19,60,44,26,77,63,289,273,367.6419999999808,right,false,false,,,,
seq-bars,down,a_on_left,19,60,22,81,45,68,32,16,44,16,40,27,295,175,267.3759999999659,left,true,true,,,,
seq-bars,down,a_on_left,27,71,33,19,80,43,19,60,44,26,77,63,273,289,300.79799999997476,right,true,true,,,,
seq-bars,down,b_on_left,31,76,31,55,16,58,56,29,13,18,85,16,217,267,317.50900000019465,right,true,true,,,,
seq-bars,down,a_on_left,12,31,62,11,62,26,30,31,37,18,52,36,204,204,233.95399999998037,left,true,true,,,,
seq-bars,down,a_on_left,34,40,48,68,48,28,42,47,55,23,65,43,266,275,367.7859999999986,right,true,true,,,,
seq-bars,down,b_on_left,24,24,47,25,10,12,40,72,56,59,19,30,276,142,518.0409999999681,left,true,true,,,,
seq-bars,down,b_on_left,35,12,35,17,15,58,29,26,19,57,47,45,223,172,1336.8799999999135,right,false,false,,,,
seq-bars,down,b_on_right,62,23,76,55,22,15,38,18,21,11,19,28,253,135,317.50899999997335,left,true,true,,,,
seq-bars,down,b_on_right,16,28,18,19,32,32,10,12,24,11,37,39,145,133,367.64199999996913,right,false,false,,,,
seq-bars,down,b_on_right,43,15,54,43,47,20,32,19,46,33,17,23,222,170,233.95400000012012,left,true,true,,,,
seq-bars,down,a_on_right,53,11,36,14,87,30,46,61,84,20,22,26,259,231,200.53199999999484,left,true,true,,,,
seq-bars,down,a_on_right,21,22,10,37,36,60,57,20,16,39,23,30,185,186,200.53199999998319,right,true,true,,,,
